event_id,timestamp,user_id,product_id,quantity,price
1709,2025-09-08 18:08:49,193,18147,3,686.8
1710,2025-08-15 14:29:42,2400,9361,1,126.02
1711,2025-08-16 05:12:33,8431,1696,2,623.22
1712,2025-09-09 10:06:06,554,3972,2,425.28
1713,2025-08-14 21:53:48,3550,1239,2,789.3
1714,2025-08-31 09:53:06,9361,2022,3,1337.41
1715,2025-09-07 20:46:10,9819,3702,2,1439.86
1716,2025-08-31 01:05:25,179,19596,3,1598.54
1717,2025-09-07 03:15:32,5471,18212,1,369.85
1718,2025-09-09 01:55:45,8780,10733,3,493.21
1719,2025-08-24 18:41:44,7965,5800,1,969.93
1720,2025-08-22 14:54:41,1306,8541,1,1613.06
1721,2025-08-16 08:39:35,8757,19530,2,191.52
1722,2025-08-19 08:06:29,5126,3743,3,225.0
1723,2025-09-02 03:57:53,2893,18298,2,7.35
1724,2025-08-24 01:02:28,3798,9032,2,123.71
1725,2025-08-20 13:46:06,6961,12904,1,309.7
1726,2025-08-29 22:40:22,7672,5663,3,163.02
1727,2025-09-04 02:50:58,4488,11982,2,983.87
1728,2025-08-30 04:19:41,5052,3754,3,1622.83
1729,2025-09-01 20:47:12,6827,7787,3,783.81
1730,2025-08-13 05:45:21,4507,10377,1,241.85
1731,2025-08-14 14:32:03,8948,10187,3,772.43
1732,2025-09-02 09:17:11,2660,9291,2,116.98
1733,2025-08-15 17:47:30,3691,19210,1,1318.35
1734,2025-08-19 02:47:26,965,7357,3,1419.26
1735,2025-09-07 13:39:51,9516,7640,2,491.53
1736,2025-08-13 00:15:24,2387,3641,1,747.47
1737,2025-08-26 02:10:17,5023,11947,2,239.5
1738,2025-09-10 03:40:22,828,13337,3,462.24
1739,2025-09-07 18:26:42,4951,16137,1,1748.9
1740,2025-08-16 17:22:33,4431,12280,1,1461.84
1741,2025-08-14 05:11:07,8181,8377,1,388.6
1742,2025-08-19 06:50:39,9808,19515,2,1971.38
1743,2025-08-15 19:38:21,9290,14385,1,57.62
1744,2025-08-18 18:57:25,5591,19250,1,1075.41
1745,2025-09-11 08:24:57,1236,400,1,176.14
1746,2025-09-09 17:14:29,8912,14997,2,1765.49
1747,2025-08-26 06:39:51,9034,18224,1,164.19
1748,2025-08-30 01:52:41,3338,885,2,1012.66
1749,2025-09-02 20:29:07,7527,3529,2,1788.61
1750,2025-08-24 03:18:59,1400,12064,3,1661.07
1751,2025-08-21 07:49:30,2279,17180,1,760.74
1752,2025-09-03 05:11:48,175,18081,2,327.6
1753,2025-08-28 18:55:14,1187,102,2,946.43
1754,2025-08-29 04:10:20,7200,8439,3,652.45
1755,2025-08-30 16:32:04,7487,3266,1,984.83
1756,2025-08-27 15:47:01,4752,11368,2,1319.87
1757,2025-08-23 15:29:29,6116,14089,2,1107.92
1758,2025-08-14 09:42:55,6738,7772,2,763.15
1759,2025-09-06 06:44:59,2590,15088,3,986.92
1760,2025-08-31 09:25:19,8275,3376,3,1100.52
1761,2025-08-23 03:24:04,5326,11253,3,864.85
1762,2025-08-30 22:10:53,4255,12637,1,697.65
1763,2025-08-15 23:35:17,2620,10008,1,425.37
1764,2025-08-22 21:33:05,3871,19268,1,1287.5
1765,2025-09-01 03:49:54,3257,17016,3,280.66
1766,2025-08-29 18:27:44,344,525,1,1298.74
1767,2025-08-21 01:22:29,7247,8274,3,276.94
1768,2025-08-25 23:23:59,3394,13083,3,1187.48
1769,2025-09-01 11:17:20,5257,19677,3,678.9
1770,2025-09-04 16:35:03,6653,9548,2,149.94
1771,2025-09-01 19:58:57,1254,16354,3,644.34
1772,2025-08-28 07:51:07,28,9094,1,1684.19
1773,2025-08-22 22:33:37,7466,17702,2,1561.88
1774,2025-08-26 02:35:53,252,9842,2,649.56
1775,2025-09-06 16:56:16,2452,13530,1,1955.29
1776,2025-08-18 09:09:42,2122,5378,2,1289.17
1777,2025-08-15 20:20:24,974,3629,1,945.75
1778,2025-09-10 22:47:10,6535,11198,3,1494.11
1779,2025-08-25 17:34:17,9131,1306,2,670.75
1780,2025-09-08 06:13:01,175,18702,1,74.29
1781,2025-08-19 22:11:20,3169,562,1,361.04
1782,2025-09-10 15:57:27,189,8899,2,1866.45
1783,2025-08-21 14:34:13,7945,8646,1,1020.87
1784,2025-08-24 03:33:32,4026,17103,3,219.82
1785,2025-09-07 08:11:36,6989,12033,1,29.33
1786,2025-08-20 10:28:45,3649,3041,2,1486.45
1787,2025-08-24 02:28:33,8210,1220,1,30.73
1788,2025-09-09 04:18:19,3390,7244,1,1369.26
1789,2025-09-07 02:09:56,5654,10735,1,1092.1
1790,2025-08-12 23:02:18,8320,5071,3,1318.42
1791,2025-09-10 15:30:58,7180,10976,2,1849.17
1792,2025-08-30 19:50:10,9678,5362,1,1635.25
1793,2025-08-27 09:24:00,2325,1422,2,1002.1
1794,2025-09-03 00:22:27,9615,9671,1,1566.16
1795,2025-09-02 10:31:01,3247,16054,3,1783.8
1796,2025-09-01 04:28:07,1324,2445,1,1785.43
1797,2025-08-19 03:58:18,4247,11799,3,1865.32
1798,2025-08-22 07:02:31,8678,4400,3,461.26
1799,2025-08-27 11:56:59,1715,16507,3,1050.11
1800,2025-08-23 04:28:33,9896,3128,2,938.83
1801,2025-08-18 05:07:06,2209,3594,3,1862.61
1802,2025-08-23 14:50:34,6505,13177,2,1562.81
1803,2025-09-03 18:59:32,5537,15034,1,729.75
1804,2025-08-21 02:23:42,6934,17617,2,966.93
1805,2025-08-18 08:12:12,7618,12553,1,1809.71
1806,2025-08-28 07:05:00,4893,15983,1,1762.13
1807,2025-08-28 16:34:09,6032,17130,2,1368.13
1808,2025-08-28 21:44:36,1579,7343,3,11.53
1809,2025-08-22 14:32:12,129,4638,1,1717.74
1810,2025-09-11 14:30:43,924,17264,1,648.06
1811,2025-08-15 12:15:03,4232,4006,2,1874.5
1812,2025-09-11 03:12:06,516,15796,3,449.22
1813,2025-08-17 17:16:41,447,1546,2,1568.05
1814,2025-08-30 03:41:26,3031,3721,1,719.67
1815,2025-08-16 16:37:19,7648,361,3,308.51
1816,2025-09-04 08:32:45,5371,3212,1,833.29
1817,2025-09-01 12:01:14,9858,14746,1,777.35
1818,2025-08-17 19:50:28,3920,19616,2,820.98
1819,2025-09-02 10:02:43,6721,10814,1,405.86
1820,2025-08-21 17:07:35,4596,15345,1,1181.34
1821,2025-09-01 05:27:50,4401,12954,3,1731.41
1822,2025-08-29 08:23:54,3816,17321,2,451.92
1823,2025-09-03 10:29:34,7122,18616,1,974.5
1824,2025-08-15 01:21:45,4543,12246,3,622.77
1825,2025-09-06 13:05:45,6410,252,1,1120.7
1826,2025-08-20 22:53:16,2399,710,1,852.62
1827,2025-09-11 09:43:14,9382,7426,1,663.37
1828,2025-09-05 19:24:05,6866,5706,2,675.95
1829,2025-08-24 08:03:17,6888,41,1,1533.53
1830,2025-08-19 05:14:05,641,495,1,1154.02
1831,2025-09-11 00:25:33,5642,7207,2,560.24
1832,2025-08-18 02:13:41,5874,1753,3,1310.28
1833,2025-08-29 15:38:46,8955,6192,1,1260.27
1834,2025-09-02 08:22:43,8386,8479,3,538.62
1835,2025-09-08 22:42:16,729,12482,1,554.09
1836,2025-08-14 19:53:13,4457,9958,3,545.38
1837,2025-08-24 15:14:22,4563,8361,3,1714.22
1838,2025-09-06 10:07:16,4185,17761,3,1833.65
1839,2025-09-07 23:38:41,3630,640,1,576.05
1840,2025-09-01 16:35:55,6267,18460,2,310.83
1841,2025-08-27 01:12:34,6363,581,1,1905.04
1842,2025-08-24 01:52:44,1552,13977,3,1842.46
1843,2025-08-15 04:23:33,7784,9412,2,405.51
1844,2025-09-03 16:00:07,9234,7244,1,1369.26
1845,2025-09-07 12:47:19,1598,8313,2,533.53
1846,2025-08-23 07:15:56,2434,11136,2,568.61
1847,2025-08-14 18:47:54,9267,6206,3,654.45
1848,2025-08-19 04:21:37,3170,16715,1,72.23
1849,2025-08-23 09:14:25,3582,6983,2,300.13
1850,2025-09-08 09:39:32,4489,19714,2,292.51
1851,2025-08-22 14:45:40,4095,13712,1,69.91
1852,2025-09-01 09:32:12,4733,7450,2,685.08
1853,2025-09-01 16:00:11,7095,12872,2,449.48
1854,2025-08-13 04:37:39,3948,1699,1,1070.49
1855,2025-09-04 15:19:52,4271,12721,1,69.66
1856,2025-09-07 05:35:07,3538,14047,1,592.16
1857,2025-08-16 11:23:52,3258,12599,1,1839.38
1858,2025-08-17 21:54:03,6086,19991,3,1961.43
1859,2025-08-18 10:16:48,8812,4126,1,815.24
1860,2025-09-02 06:35:01,8766,17127,1,1882.25
1861,2025-08-24 22:17:58,639,4944,1,1333.57
1862,2025-09-06 07:40:26,5104,3939,3,435.07
1863,2025-08-28 18:40:22,5625,17377,3,1510.94
1864,2025-08-13 18:20:40,1594,19133,1,1618.41
1865,2025-08-14 14:37:11,9849,16038,3,17.05
1866,2025-08-15 11:38:54,2782,3948,2,937.39
1867,2025-08-15 19:19:02,4235,12977,1,1097.2
1868,2025-08-28 14:59:31,1408,868,1,1479.5
1869,2025-08-21 03:07:57,6188,9307,3,1605.77
1870,2025-09-02 14:32:36,5337,16996,2,1405.26
1871,2025-08-14 17:39:27,129,4453,1,995.07
1872,2025-08-29 11:36:07,431,15143,1,946.37
1873,2025-09-10 11:42:18,9831,4634,1,375.64
1874,2025-09-01 02:16:34,6096,18457,2,872.89
1875,2025-09-09 10:36:24,2593,19644,1,1046.85
1876,2025-08-26 20:52:39,3087,4213,1,450.98
1877,2025-08-19 23:23:29,35,5988,2,1654.54
1878,2025-08-28 03:39:38,3480,8241,2,637.82
1879,2025-09-03 18:29:27,1526,7753,2,1363.65
1880,2025-08-30 14:28:34,4314,12634,1,296.85
1881,2025-08-31 10:24:06,3773,2922,2,1358.31
1882,2025-08-24 19:39:05,5740,5405,2,183.38
1883,2025-08-26 07:50:49,5121,14302,2,617.52
1884,2025-09-04 06:25:27,9610,10397,2,1091.43
1885,2025-08-31 22:01:17,9803,13011,2,581.45
1886,2025-08-28 23:58:45,7170,11205,2,301.22
1887,2025-08-28 22:29:46,9080,11079,3,1896.23
1888,2025-08-16 03:22:08,4244,12279,2,59.16
1889,2025-08-24 10:19:41,4632,732,2,1773.69
1890,2025-08-17 10:59:19,431,18091,1,1355.33
1891,2025-08-25 17:31:47,6783,14582,3,819.17
1892,2025-09-07 20:15:22,9129,18,1,778.87
1893,2025-09-06 22:06:21,1724,16441,2,1658.02
1894,2025-08-20 17:00:14,77,14454,2,1442.43
1895,2025-08-15 03:05:48,4249,1947,1,194.06
1896,2025-09-06 17:41:46,7863,19013,2,594.97
1897,2025-08-26 01:42:05,356,15986,2,1778.51
1898,2025-09-08 19:08:51,8117,6090,2,1384.34
1899,2025-08-18 00:47:25,3216,15514,3,1385.44
1900,2025-08-22 14:59:37,4744,1869,2,1998.36
1901,2025-08-31 09:08:38,1886,17564,2,1937.2
1902,2025-08-22 14:14:26,5772,2781,3,700.36
1903,2025-08-18 00:29:23,5779,15416,1,26.22
1904,2025-08-30 13:50:37,7608,13712,1,69.91
1905,2025-08-31 02:26:15,6775,14156,2,850.03
1906,2025-08-19 21:54:25,4731,15918,2,162.6
1907,2025-08-22 20:48:14,8904,2045,2,330.08
1908,2025-09-08 19:26:35,5690,8175,1,90.02
1909,2025-08-28 02:22:06,6212,14808,1,698.02
1910,2025-08-25 21:43:31,5009,9268,1,1567.94
1911,2025-08-31 03:18:04,9184,2064,3,1078.0
1912,2025-08-27 13:15:38,3746,8968,3,512.41
1913,2025-08-14 15:01:15,5761,18,1,778.87
1914,2025-09-08 18:15:32,7939,4678,2,1300.52
1915,2025-09-03 20:43:06,8146,12248,1,1721.72
1916,2025-09-04 12:47:33,8208,16697,1,1981.75
1917,2025-08-20 16:03:38,8753,4391,2,117.59
1918,2025-08-23 23:16:46,4564,19382,2,873.85
1919,2025-08-26 05:39:21,1104,5110,3,949.95
1920,2025-08-19 03:16:12,9658,1620,2,1319.1
1921,2025-08-24 11:06:26,3961,7480,1,1393.73
1922,2025-09-05 14:18:26,6143,14660,2,949.15
1923,2025-08-31 05:32:43,1852,7523,2,913.68
1924,2025-09-08 06:49:42,6737,8143,3,974.26
1925,2025-08-21 20:28:57,638,1460,1,8.64
1926,2025-08-14 03:51:32,4607,16692,1,421.09
1927,2025-09-07 15:50:01,586,1642,1,1328.0
1928,2025-09-05 11:36:15,2793,9449,2,76.62
1929,2025-08-22 12:52:32,1860,1988,2,163.01
1930,2025-08-29 06:43:27,7066,18297,2,1867.41
1931,2025-08-17 05:04:13,7293,424,3,575.84
1932,2025-08-21 00:25:13,3736,3226,3,618.13
1933,2025-08-18 04:01:21,733,4338,2,1924.14
1934,2025-08-31 00:52:04,5422,7442,1,1703.65
1935,2025-08-22 11:25:38,5872,7595,2,1697.7
1936,2025-08-21 00:57:28,7108,3482,2,1880.3
1937,2025-09-03 06:21:44,2950,9060,1,1871.14
1938,2025-09-04 20:05:52,7138,4575,3,1546.11
1939,2025-08-16 01:04:50,6028,4444,1,1707.4
1940,2025-09-05 00:02:25,6909,13925,1,1548.86
1941,2025-09-06 03:41:12,5008,13948,1,1632.12
1942,2025-08-30 21:12:09,191,15320,1,1153.54
1943,2025-09-07 16:32:24,7450,11021,1,718.83
1944,2025-09-05 14:47:51,4809,13382,1,474.18
1945,2025-08-21 08:19:11,2482,5767,3,1540.34
1946,2025-08-18 21:39:37,8341,17652,2,1208.31
1947,2025-08-26 23:59:30,9560,1976,1,1968.21
1948,2025-08-23 10:09:40,3966,17486,3,964.01
1949,2025-08-20 17:10:00,6075,12190,2,775.21
1950,2025-09-05 00:24:45,9928,1787,1,87.55
1951,2025-09-02 09:41:45,6083,8080,1,1970.43
1952,2025-08-18 14:46:24,7080,1583,3,1681.07
1953,2025-08-15 03:06:38,8265,7779,3,1117.89
1954,2025-08-18 21:02:28,160,4790,3,129.13
1955,2025-09-08 17:27:41,3303,1806,2,73.63
1956,2025-08-25 20:50:51,3045,1733,2,1821.55
1957,2025-08-24 02:55:00,1010,15852,3,1488.38
1958,2025-08-14 01:26:54,5230,18462,3,462.85
1959,2025-09-06 05:25:55,5778,19907,1,1932.89
1960,2025-09-04 14:57:42,8923,18301,2,1321.03
1961,2025-08-12 18:06:29,3603,16627,2,1559.86
1962,2025-08-21 06:44:31,7980,1708,3,1727.51
1963,2025-08-27 03:04:44,8403,12680,3,532.54
1964,2025-08-14 13:13:58,6885,9315,2,1908.19
1965,2025-09-05 07:19:43,6320,1824,2,841.6
1966,2025-08-21 03:19:07,6941,7054,3,609.52
1967,2025-09-04 12:36:08,399,3249,2,1431.53
1968,2025-09-09 20:03:50,2013,11609,1,55.56
1969,2025-08-30 19:38:43,555,11764,1,1321.19
1970,2025-08-22 13:38:03,5433,19168,1,1982.3
1971,2025-08-20 03:33:49,4204,6733,2,1374.9
1972,2025-09-07 20:26:07,167,2369,3,668.07
1973,2025-08-22 23:43:24,960,19647,2,81.34
1974,2025-08-21 09:17:18,573,18068,3,669.11
1975,2025-08-26 05:32:15,7915,9364,1,1694.88
1976,2025-09-04 20:48:57,4177,15344,2,400.67
1977,2025-09-10 04:54:28,7443,19038,1,1792.42
1978,2025-09-02 14:18:34,4656,10520,2,496.72
1979,2025-08-17 22:44:48,2393,14128,1,948.36
1980,2025-09-06 05:26:57,9836,19865,1,896.79
1981,2025-08-21 07:01:51,8109,5849,3,1092.01
1982,2025-08-29 21:08:28,874,5455,1,652.34
1983,2025-08-17 03:23:15,8041,17187,3,1299.45
1984,2025-08-24 23:04:18,3797,4645,1,706.65
1985,2025-08-17 04:14:05,6913,8109,2,268.18
1986,2025-09-06 18:28:37,5642,838,1,1852.63
1987,2025-08-29 06:37:32,3909,433,3,861.78
1988,2025-09-01 23:48:22,3797,1946,2,1045.33
1989,2025-09-04 03:41:15,9226,4551,2,13.36
1990,2025-08-22 02:29:32,9248,9969,2,1082.07
1991,2025-09-04 03:36:48,8247,455,1,683.73
1992,2025-08-28 00:49:13,5276,13873,3,325.14
1993,2025-09-09 07:36:40,6076,18116,2,281.17
1994,2025-08-26 07:16:11,2161,9211,3,439.22
1995,2025-09-03 21:09:55,4336,17556,2,1232.73
1996,2025-08-24 07:17:06,4476,7701,1,1474.76
1997,2025-08-17 10:07:55,8654,17275,1,835.87
1998,2025-08-31 23:42:03,6540,16033,1,1173.66
1999,2025-09-10 07:18:15,7367,5082,2,1699.51
2000,2025-08-17 02:34:13,6937,16807,1,1452.67
2001,2025-08-25 02:26:50,8354,4124,3,707.75
2002,2025-08-21 21:09:40,7170,8003,2,1512.01
2003,2025-08-31 21:06:16,8709,10120,1,258.24
2004,2025-08-18 13:07:01,5131,838,1,1852.63
2005,2025-09-09 17:19:44,5805,16508,1,455.6
2006,2025-09-06 05:40:35,3470,3234,1,899.89
2007,2025-08-24 03:46:40,4401,14766,2,1249.43
2008,2025-09-08 20:03:50,7935,7329,1,233.06
2009,2025-08-30 06:59:56,3846,10584,2,1928.95
2010,2025-08-28 00:49:54,4921,172,1,299.56
2011,2025-08-28 11:31:10,4285,3626,3,886.89
2012,2025-09-06 12:16:23,1588,13813,2,1845.46
2013,2025-08-16 13:47:54,3673,2307,1,1477.45
2014,2025-08-30 08:34:21,2740,12611,3,1710.43
2015,2025-08-21 05:08:36,9776,1537,1,880.66
2016,2025-09-09 04:12:41,2577,12438,2,689.44
2017,2025-08-12 21:16:06,1898,18067,1,1770.57
2018,2025-08-21 22:32:08,7890,1880,3,723.53
2019,2025-08-24 08:17:02,5195,6887,3,363.25
2020,2025-09-09 20:38:54,8559,5005,3,1270.18
2021,2025-08-15 16:00:37,2505,16961,3,1270.9
2022,2025-08-21 03:20:30,8171,16880,2,1591.46
2023,2025-09-06 02:28:29,3559,13251,3,1437.47
2024,2025-08-16 17:12:02,4050,14197,3,1865.81
2025,2025-09-06 23:24:59,1257,49,1,466.34
2026,2025-08-18 07:49:13,9732,13380,1,580.69
2027,2025-08-16 02:48:03,7614,18735,3,866.83
2028,2025-08-17 15:25:36,4989,6371,3,618.79
2029,2025-08-24 19:59:53,8747,3976,2,1177.92
2030,2025-08-15 10:56:48,3603,7218,2,1963.11
2031,2025-09-06 15:29:21,9842,8043,2,363.48
2032,2025-09-10 07:16:57,7714,13621,3,1766.69
2033,2025-08-24 05:46:56,4152,14243,3,865.2
2034,2025-09-07 12:28:54,368,4561,2,668.65
2035,2025-08-27 17:47:23,9911,667,1,1402.56
2036,2025-08-18 02:38:14,791,2944,2,230.4
2037,2025-09-01 14:04:23,8158,19776,1,619.34
2038,2025-08-24 06:06:36,8964,8736,1,1014.82
2039,2025-09-09 10:48:39,3224,6044,1,1577.13
2040,2025-08-21 15:24:48,998,5983,3,46.26
2041,2025-08-30 18:01:08,3247,10612,2,1031.75
2042,2025-08-13 09:50:50,4299,2973,2,579.05
2043,2025-08-22 07:51:30,7663,6670,2,1573.23
2044,2025-08-19 21:55:53,2127,12087,1,889.43
2045,2025-08-13 21:43:09,4360,14480,1,1504.59
2046,2025-08-19 04:30:55,6693,4017,3,1502.87
2047,2025-08-29 14:29:56,1127,1610,3,1318.08
2048,2025-08-21 20:06:37,1592,19725,1,33.9
2049,2025-08-15 21:02:03,3713,9105,3,1840.39
2050,2025-08-17 09:34:31,1210,19217,1,1990.28
2051,2025-09-07 03:06:25,5078,8776,2,187.94
2052,2025-08-19 17:44:08,9043,11480,3,1218.94
2053,2025-09-03 08:03:24,6291,14242,2,220.69
2054,2025-08-27 04:50:21,719,18386,1,382.15
2055,2025-08-13 10:54:44,5836,12859,1,1944.72
2056,2025-08-15 22:50:16,3332,6317,2,874.81
2057,2025-08-27 00:48:56,7223,5171,1,769.32
2058,2025-08-30 00:06:36,5146,1991,1,570.95
2059,2025-08-14 02:08:22,9782,9180,3,828.36
2060,2025-08-17 07:28:15,5926,1281,1,1970.31
2061,2025-08-24 03:48:29,3379,18236,2,1371.67
2062,2025-08-24 09:24:53,6802,16048,2,1580.12
2063,2025-09-09 06:48:15,4617,18368,1,626.22
2064,2025-08-23 09:07:55,5730,5157,1,1580.21
2065,2025-08-24 12:20:44,8299,8781,3,416.23
2066,2025-09-03 22:01:14,8640,8715,2,787.46
2067,2025-08-27 08:16:24,6987,17012,1,1308.45
2068,2025-08-20 04:34:33,1583,320,3,39.18
2069,2025-08-13 23:12:42,7159,19052,2,351.95
2070,2025-08-19 08:45:04,8756,4487,2,1907.56
2071,2025-08-28 17:05:35,3987,12519,3,558.6
2072,2025-08-17 06:12:11,5994,17244,2,165.99
2073,2025-08-16 11:11:40,5550,8159,1,583.8
2074,2025-08-28 09:01:43,3233,8258,1,380.69
2075,2025-08-21 00:14:12,4492,8247,2,1466.53
2076,2025-09-08 00:47:57,1051,8545,1,746.63
2077,2025-08-25 05:36:44,8563,8638,1,140.58
2078,2025-08-13 13:17:26,1866,17549,3,1221.82
2079,2025-08-29 10:55:42,7154,12037,3,1575.33
2080,2025-09-08 07:37:29,4267,331,3,1887.6
2081,2025-08-13 04:30:54,3635,12279,2,59.16
2082,2025-08-23 22:19:50,8898,19977,2,463.37
2083,2025-08-20 09:55:22,9839,1689,2,571.81
2084,2025-08-28 02:41:59,4572,7392,1,1581.0
2085,2025-08-29 07:10:59,4940,4079,3,303.36
2086,2025-08-15 05:20:36,9604,8031,1,1348.5
2087,2025-08-16 17:03:56,7385,836,1,1416.23
2088,2025-09-06 23:31:17,3005,16583,3,1701.73
2089,2025-08-28 21:46:49,8625,6815,1,982.24
2090,2025-09-06 19:02:38,5693,4913,1,1863.32
2091,2025-08-21 13:38:19,7483,17800,3,1248.66
2092,2025-08-17 08:32:18,1140,6673,1,658.99
2093,2025-08-15 20:13:47,5907,8977,3,1510.29
2094,2025-08-26 07:53:08,5922,4141,1,421.47
2095,2025-08-28 21:24:47,9828,12517,3,1031.38
2096,2025-09-07 02:57:43,4423,16494,2,1685.18
2097,2025-08-16 17:46:15,8543,3728,2,1475.3
2098,2025-08-24 00:51:17,7948,16515,1,952.51
2099,2025-08-12 22:57:49,7355,5677,1,943.44
2100,2025-08-29 13:52:42,8980,475,3,1656.15
2101,2025-08-20 11:07:24,8164,5884,3,1633.26
2102,2025-08-23 15:38:39,3614,13175,3,981.35
2103,2025-08-25 14:35:08,4729,17259,1,1564.69
2104,2025-08-19 20:14:09,6882,19543,3,933.84
2105,2025-08-28 23:11:08,1696,9109,1,161.02
2106,2025-08-17 05:56:08,2898,1547,3,1016.95
2107,2025-08-30 06:14:51,6182,16477,1,1728.58
2108,2025-09-08 01:20:52,4065,9842,3,649.56
2109,2025-09-01 18:27:19,4633,1123,3,1931.57
2110,2025-09-09 09:05:40,7504,8341,3,1305.33
2111,2025-08-16 00:08:08,4456,12070,1,1104.33
2112,2025-08-29 07:42:29,162,17723,2,467.96
2113,2025-09-11 08:45:39,2271,15517,3,1348.83
2114,2025-08-15 13:47:58,2345,2343,2,283.24
2115,2025-09-11 08:27:17,8314,5779,2,1583.78
2116,2025-08-17 20:29:56,3842,17592,2,1161.74
2117,2025-09-09 23:51:01,9733,6189,1,1654.51
2118,2025-09-04 09:41:10,433,6563,3,534.72
2119,2025-09-01 03:04:00,3605,2931,1,1372.65
2120,2025-09-04 10:08:05,3463,2582,2,318.9
2121,2025-08-26 23:06:53,8860,19513,3,868.43
2122,2025-08-14 01:13:23,7811,2466,1,1356.16
2123,2025-08-22 18:38:32,6723,2792,3,1550.62
2124,2025-09-11 09:45:10,2227,17644,3,1088.14
2125,2025-08-24 02:33:00,7057,8724,1,959.34
2126,2025-08-23 00:45:52,1569,11655,1,1010.81
2127,2025-08-20 19:04:25,4170,17664,2,988.68
2128,2025-08-30 20:28:36,2474,13995,1,1359.94
2129,2025-09-08 05:13:45,6589,9732,1,1304.41
2130,2025-08-23 07:34:21,921,16037,3,1555.72
2131,2025-09-01 13:23:28,5723,9831,1,398.46
2132,2025-08-15 17:20:33,6941,10986,3,44.09
2133,2025-09-05 21:24:29,9640,11239,1,1021.62
2134,2025-09-06 08:53:51,483,18348,1,1213.93
2135,2025-08-17 07:51:25,665,11035,2,530.42
2136,2025-08-13 00:54:29,6684,16867,2,47.18
2137,2025-08-27 03:01:48,7744,7106,2,729.3
2138,2025-09-09 19:46:18,2957,5456,2,1006.06
2139,2025-09-03 17:26:10,8536,2267,2,313.47
2140,2025-08-16 07:15:36,5097,7239,3,81.0
2141,2025-08-25 16:20:50,7432,15521,2,424.65
2142,2025-09-08 13:17:52,8829,3854,2,964.25
2143,2025-08-15 14:08:29,2584,14409,1,647.55
2144,2025-09-02 03:49:45,9010,16173,3,1016.84
2145,2025-09-01 22:16:47,1120,18510,2,1445.15
2146,2025-09-05 04:02:31,7064,6405,1,926.3
2147,2025-08-25 08:55:52,1603,14943,2,484.56
2148,2025-09-08 04:13:38,7781,16986,3,879.16
2149,2025-09-09 16:31:25,1297,14607,3,1593.19
2150,2025-08-26 00:00:22,2778,3771,3,1496.09
2151,2025-09-02 07:10:35,5107,14781,3,1588.1
2152,2025-09-07 03:19:50,3318,15191,3,429.16
2153,2025-09-01 09:34:19,5337,2025,1,759.67
2154,2025-08-17 13:37:38,3792,10050,3,102.11
2155,2025-08-22 04:58:29,305,6511,1,1384.73
2156,2025-08-20 02:18:15,1911,4500,3,446.59
2157,2025-08-17 04:38:21,6488,7072,1,1364.92
2158,2025-08-16 05:56:32,5085,5203,2,298.37
2159,2025-09-06 17:38:29,1299,4167,3,582.19
2160,2025-08-16 17:09:20,7487,15087,3,6.87
2161,2025-08-14 14:29:51,1053,17911,2,1553.36
2162,2025-08-25 09:04:01,3761,16887,3,1053.05
2163,2025-08-22 00:26:20,7924,13941,3,881.08
2164,2025-08-23 16:08:33,9403,15969,2,238.2
2165,2025-08-23 20:58:50,2456,2002,2,1019.14
2166,2025-08-16 08:14:43,3234,18070,1,244.43
2167,2025-08-13 10:33:11,3368,1661,2,921.67
2168,2025-09-04 09:30:38,1991,10917,3,1474.71
2169,2025-09-10 00:35:04,8327,19606,3,1723.55
2170,2025-09-11 07:42:40,158,18522,3,1411.06
2171,2025-09-03 04:08:35,1311,10483,1,1323.3
2172,2025-09-11 15:18:06,5976,822,3,1062.94
2173,2025-08-22 20:09:41,5058,53,1,228.96
2174,2025-08-13 02:47:46,6657,16141,3,393.5
2175,2025-08-22 01:09:23,2459,19831,3,1630.81
2176,2025-08-12 22:53:32,8094,18588,3,566.1
2177,2025-08-23 06:28:43,5607,5392,1,1647.9
2178,2025-09-06 16:33:18,8387,3566,3,1159.88
2179,2025-09-01 03:59:37,2964,19639,3,649.82
2180,2025-08-21 07:19:34,7436,12578,1,1447.52
2181,2025-09-09 15:29:20,4864,6998,3,1964.02
2182,2025-09-01 02:28:45,970,19661,2,1829.56
2183,2025-08-18 07:00:36,7666,19045,1,1584.12
2184,2025-09-05 12:16:38,2062,5227,2,450.92
2185,2025-08-28 23:58:56,4637,9930,2,900.68
2186,2025-09-11 16:06:37,5308,11296,3,1514.72
2187,2025-08-18 09:46:03,3930,2101,2,646.94
2188,2025-09-06 22:58:33,1889,8183,1,1351.01
2189,2025-08-23 12:48:27,4316,3448,1,1108.73
2190,2025-08-14 00:44:16,5760,1231,3,1580.43
2191,2025-08-16 05:01:21,8549,9122,2,942.77
2192,2025-09-11 14:55:02,2438,17351,3,1366.09
2193,2025-08-26 07:38:34,4451,9249,2,1863.95
2194,2025-09-08 13:52:58,5786,4925,3,1714.47
2195,2025-08-28 00:00:18,3474,2150,1,1335.36
2196,2025-09-04 14:36:48,6961,14181,3,1564.22
2197,2025-09-04 02:57:38,8217,16437,2,699.01
2198,2025-08-15 19:13:35,8349,1869,1,1998.36
2199,2025-09-05 17:03:26,9186,388,3,807.51
2200,2025-08-15 07:45:55,657,17253,3,387.1
2201,2025-08-30 14:58:41,3408,17201,2,272.76
