order_item_id,order_id,product_id,quantity,price,item_total
8336,2388,4024,3,976.91,2930.73
8337,2388,13408,1,763.77,763.77
8338,2388,12618,1,116.03,116.03
8339,2388,17362,3,6.11,18.330000000000002
8340,2388,4865,3,197.13,591.39
8341,2389,17812,1,839.33,839.33
8342,2389,16451,1,1974.96,1974.96
8343,2389,15409,3,895.93,2687.79
8344,2389,12039,2,29.14,58.28
8345,2390,1257,2,1695.84,3391.68
8346,2390,1196,2,1703.97,3407.94
8347,2390,5432,3,175.86,527.58
8348,2390,2419,3,911.08,2733.2400000000002
8349,2390,1444,2,627.7,1255.4
8350,2391,18474,2,845.14,1690.28
8351,2391,1235,1,1688.63,1688.63
8352,2391,4042,2,1722.54,3445.08
8353,2391,17459,2,1026.85,2053.7
8354,2391,8867,2,1790.83,3581.66
8355,2392,5440,2,974.08,1948.16
8356,2392,17232,3,789.88,2369.64
8357,2392,9274,2,788.48,1576.96
8358,2392,17048,3,1863.38,5590.14
8359,2393,8760,1,1424.41,1424.41
8360,2393,8134,3,1587.41,4762.2300000000005
8361,2393,13300,2,1117.56,2235.12
8362,2393,18425,1,829.75,829.75
8363,2394,387,2,596.8,1193.6
8364,2394,1114,3,982.04,2946.12
8365,2394,17702,2,842.97,1685.94
8366,2395,5089,1,1690.41,1690.41
8367,2395,9834,2,1333.94,2667.88
8368,2395,5227,1,862.19,862.19
8369,2395,17954,3,1690.22,5070.66
8370,2396,6117,2,1448.86,2897.72
8371,2396,4608,1,1514.45,1514.45
8372,2396,18428,1,645.85,645.85
8373,2396,576,1,22.97,22.97
8374,2397,16170,3,1493.29,4479.87
8375,2397,11575,2,817.96,1635.92
8376,2398,18895,3,795.37,2386.11
8377,2398,6172,3,358.16,1074.48
8378,2398,1839,3,487.52,1462.56
8379,2398,7845,2,1198.12,2396.24
8380,2399,2269,2,192.18,384.36
8381,2399,11528,2,1996.98,3993.96
8382,2399,4968,3,1858.47,5575.41
8383,2399,900,3,283.04,849.1200000000001
8384,2400,2276,3,1630.26,4890.78
8385,2400,17130,2,1752.21,3504.42
8386,2401,3743,1,368.49,368.49
8387,2401,16997,2,1454.7,2909.4
8388,2401,6397,1,279.99,279.99
8389,2401,19513,2,389.01,778.02
8390,2401,9443,2,1062.84,2125.68
8391,2402,19610,1,810.19,810.19
8392,2402,6562,3,1592.04,4776.12
8393,2402,7921,1,1108.69,1108.69
8394,2403,18174,2,1932.08,3864.16
8395,2403,5644,1,1536.15,1536.15
8396,2403,19906,3,874.13,2622.39
8397,2403,2148,2,620.64,1241.28
8398,2403,15010,1,1099.61,1099.61
8399,2404,651,1,113.23,113.23
8400,2404,3696,1,1122.51,1122.51
8401,2404,13586,3,105.71,317.13
8402,2404,6648,2,1004.24,2008.48
8403,2404,7701,1,1550.77,1550.77
8404,2405,548,2,1223.03,2446.06
8405,2405,82,1,1262.42,1262.42
8406,2405,5110,1,875.44,875.44
8407,2405,15065,1,431.29,431.29
8408,2406,8454,2,1957.52,3915.04
8409,2406,2344,2,376.63,753.26
8410,2406,9454,2,812.17,1624.34
8411,2406,5220,1,1968.18,1968.18
8412,2406,15112,1,1595.8,1595.8
8413,2407,11830,2,1581.88,3163.76
8414,2407,10439,3,283.07,849.21
8415,2407,1989,2,248.84,497.68
8416,2407,6910,3,1344.91,4034.7300000000005
8417,2407,14662,3,576.77,1730.31
8418,2408,11781,1,956.6,956.6
8419,2408,12199,3,991.01,2973.0299999999997
8420,2408,16393,3,1063.98,3191.94
8421,2408,8360,3,57.5,172.5
8422,2408,564,2,1267.33,2534.66
8423,2409,17126,3,346.55,1039.65
8424,2409,5621,2,81.77,163.54
8425,2410,3081,2,1112.35,2224.7
8426,2410,18767,3,1651.17,4953.51
8427,2411,6408,2,1215.44,2430.88
8428,2411,9909,2,1794.88,3589.76
8429,2411,11505,1,1093.0,1093.0
8430,2412,14848,2,1734.62,3469.24
8431,2412,2053,3,624.99,1874.97
8432,2412,16057,3,101.9,305.70000000000005
8433,2412,13599,3,1334.52,4003.56
8434,2413,4786,2,580.0,1160.0
8435,2413,7895,3,1107.42,3322.26
8436,2413,5413,3,373.22,1119.66
8437,2414,3706,1,1896.22,1896.22
8438,2414,7326,2,465.96,931.92
8439,2415,8363,3,418.35,1255.0500000000002
8440,2415,11676,3,1547.73,4643.1900000000005
8441,2416,14016,2,215.91,431.82
8442,2416,15672,2,1016.79,2033.58
8443,2416,17007,1,1289.4,1289.4
8444,2416,19397,3,1845.27,5535.8099999999995
8445,2416,6634,2,558.11,1116.22
8446,2417,14577,3,411.84,1235.52
8447,2417,15182,1,155.81,155.81
8448,2417,185,1,467.36,467.36
8449,2417,3694,2,157.44,314.88
8450,2417,4587,1,674.83,674.83
8451,2418,6702,2,95.91,191.82
8452,2418,6379,2,322.56,645.12
8453,2419,8758,3,1971.51,5914.53
8454,2419,5448,2,629.78,1259.56
8455,2419,8526,2,260.65,521.3
8456,2420,19748,3,1440.37,4321.11
8457,2420,691,3,57.98,173.94
8458,2421,3141,2,302.22,604.44
8459,2421,2182,3,1380.51,4141.53
8460,2421,17115,1,882.39,882.39
8461,2421,7890,2,1182.04,2364.08
8462,2422,19322,2,1130.62,2261.24
8463,2422,11033,3,1359.59,4078.7699999999995
8464,2422,14476,1,307.83,307.83
8465,2422,5108,3,954.22,2862.66
8466,2422,16037,1,1639.73,1639.73
8467,2423,2095,3,367.11,1101.33
8468,2423,12989,2,220.97,441.94
8469,2424,4030,1,1565.66,1565.66
8470,2424,14727,2,1488.58,2977.16
8471,2424,1284,1,848.44,848.44
8472,2425,6090,1,613.94,613.94
8473,2425,17741,1,1517.2,1517.2
8474,2425,14315,3,778.77,2336.31
8475,2425,18589,3,819.93,2459.79
8476,2426,14410,3,957.36,2872.08
8477,2426,9994,2,887.53,1775.06
8478,2427,2418,3,1209.69,3629.07
8479,2427,9846,1,538.26,538.26
8480,2428,16446,2,649.96,1299.92
8481,2428,18860,3,1511.88,4535.64
8482,2428,2048,3,127.16,381.48
8483,2429,10947,2,1994.43,3988.86
8484,2429,14292,2,659.96,1319.92
8485,2429,13671,1,672.92,672.92
8486,2430,9760,2,1621.08,3242.16
8487,2430,2135,2,1662.11,3324.22
8488,2430,15987,2,225.71,451.42
8489,2430,10758,1,1979.0,1979.0
8490,2431,10859,3,1496.58,4489.74
8491,2431,685,2,24.84,49.68
8492,2431,7362,1,1136.53,1136.53
8493,2431,16400,2,1485.87,2971.74
8494,2431,9518,3,1739.06,5217.18
8495,2432,11195,1,37.63,37.63
8496,2432,5583,1,611.47,611.47
8497,2432,6998,1,79.19,79.19
8498,2432,9989,1,564.27,564.27
8499,2433,16181,2,213.14,426.28
8500,2433,6368,1,1319.75,1319.75
8501,2433,11868,3,1270.39,3811.17
8502,2434,4712,1,1875.78,1875.78
8503,2434,202,1,770.47,770.47
8504,2434,11979,1,1279.83,1279.83
8505,2434,4669,3,423.02,1269.06
8506,2434,13944,2,1817.81,3635.62
8507,2435,12247,2,1426.59,2853.18
8508,2435,428,2,1609.28,3218.56
8509,2435,15256,3,874.61,2623.83
8510,2435,5015,3,1241.12,3723.3599999999997
8511,2435,9599,3,236.26,708.78
8512,2436,13065,1,690.99,690.99
8513,2436,936,3,699.6,2098.8
8514,2436,7579,3,824.9,2474.7
8515,2436,5526,1,775.73,775.73
8516,2436,18880,3,56.65,169.95
8517,2437,16455,1,1562.01,1562.01
8518,2437,9941,2,865.28,1730.56
8519,2437,388,2,1261.49,2522.98
8520,2437,13952,2,1270.19,2540.38
8521,2438,7494,2,634.52,1269.04
8522,2438,10396,3,909.62,2728.86
8523,2438,9132,1,861.41,861.41
8524,2438,5916,1,841.38,841.38
8525,2439,2989,3,1998.74,5996.22
8526,2439,16104,1,1849.62,1849.62
8527,2440,4106,2,749.67,1499.34
8528,2440,11282,1,102.15,102.15
8529,2440,18055,3,1010.28,3030.84
8530,2440,10983,2,864.95,1729.9
8531,2441,5011,3,1034.41,3103.2300000000005
8532,2441,7263,3,1846.82,5540.46
8533,2441,12745,2,1560.58,3121.16
8534,2441,578,3,1384.3,4152.9
8535,2441,17207,3,731.19,2193.57
8536,2442,17442,1,495.78,495.78
8537,2442,15311,1,1560.1,1560.1
8538,2443,1441,1,1170.21,1170.21
8539,2443,15966,2,842.92,1685.84
8540,2443,18837,3,459.78,1379.34
8541,2444,5195,1,1654.75,1654.75
8542,2444,17692,1,1158.09,1158.09
8543,2444,10786,2,479.26,958.52
8544,2444,12736,2,1392.19,2784.38
8545,2444,1774,1,85.84,85.84
8546,2445,7553,2,422.14,844.28
8547,2445,14893,2,1613.41,3226.82
8548,2446,11088,3,486.85,1460.5500000000002
8549,2446,8741,1,339.24,339.24
8550,2446,5596,2,608.56,1217.12
8551,2446,1479,1,485.51,485.51
8552,2446,11083,1,1183.22,1183.22
8553,2447,19148,3,1006.34,3019.02
8554,2447,9175,3,315.03,945.0899999999999
8555,2447,2916,3,1442.1,4326.299999999999
8556,2447,11554,3,559.64,1678.92
8557,2447,1162,1,1922.12,1922.12
8558,2448,16680,1,1664.18,1664.18
8559,2448,12434,2,426.93,853.86
8560,2448,2590,2,1741.24,3482.48
8561,2449,2446,1,569.61,569.61
8562,2449,17406,3,1127.31,3381.93
8563,2449,12255,2,1447.55,2895.1
8564,2450,10106,3,1809.91,5429.7300000000005
8565,2450,19659,1,37.06,37.06
8566,2450,16807,1,778.04,778.04
8567,2451,16061,3,1687.34,5062.0199999999995
8568,2451,19817,1,1347.02,1347.02
8569,2451,5404,3,211.79,635.37
8570,2451,12665,2,962.88,1925.76
8571,2452,12121,3,63.77,191.31
8572,2452,14938,3,911.79,2735.37
8573,2452,12058,1,1663.03,1663.03
8574,2452,15297,3,1513.46,4540.38
8575,2452,9562,2,302.39,604.78
8576,2453,9917,3,908.46,2725.38
8577,2453,7662,1,647.6,647.6
8578,2453,6137,1,139.15,139.15
8579,2454,11978,3,1294.49,3883.4700000000003
8580,2454,13798,2,1420.21,2840.42
8581,2454,1664,2,954.35,1908.7
8582,2455,19833,2,765.67,1531.34
8583,2455,119,3,1817.18,5451.54
8584,2455,6519,2,770.64,1541.28
8585,2455,5553,1,1070.61,1070.61
8586,2456,9397,1,1080.46,1080.46
8587,2456,10369,2,351.08,702.16
8588,2456,14083,2,1192.59,2385.18
8589,2457,8512,2,1454.46,2908.92
8590,2457,19886,1,937.72,937.72
8591,2457,16890,2,452.01,904.02
8592,2457,2954,1,402.4,402.4
8593,2458,3813,2,1363.57,2727.14
8594,2458,3039,1,852.93,852.93
8595,2458,14990,3,268.67,806.01
8596,2458,12703,3,1162.56,3487.68
8597,2458,6191,3,382.9,1148.6999999999998
8598,2459,7152,1,1551.14,1551.14
8599,2459,15212,1,1071.28,1071.28
8600,2459,10614,1,1201.66,1201.66
8601,2459,3270,2,1986.63,3973.26
8602,2459,13816,1,527.2,527.2
8603,2460,789,2,1478.38,2956.76
8604,2460,19886,2,937.72,1875.44
8605,2460,491,3,836.08,2508.2400000000002
8606,2460,8823,2,15.27,30.54
8607,2460,2378,3,1278.66,3835.9800000000005
8608,2461,13278,1,485.92,485.92
8609,2461,1360,1,281.8,281.8
8610,2461,5916,2,841.38,1682.76
8611,2461,17944,1,951.5,951.5
8612,2462,3684,2,788.78,1577.56
8613,2462,5330,2,1646.51,3293.02
8614,2463,5615,1,339.1,339.1
8615,2463,13220,2,947.98,1895.96
8616,2463,6763,3,658.16,1974.48
8617,2463,11857,3,1298.36,3895.08
8618,2463,2629,2,1358.56,2717.12
8619,2464,9128,1,1223.46,1223.46
8620,2464,12834,1,919.61,919.61
8621,2465,18879,3,366.91,1100.73
8622,2465,6284,1,436.99,436.99
8623,2465,2452,3,946.95,2840.8500000000004
8624,2465,10765,1,376.94,376.94
8625,2466,19818,1,1955.06,1955.06
8626,2466,11485,1,880.21,880.21
8627,2466,4256,2,1249.77,2499.54
8628,2466,13802,3,1903.88,5711.64
8629,2466,10223,1,1923.38,1923.38
8630,2467,14183,1,1084.91,1084.91
8631,2467,1204,2,1019.91,2039.82
8632,2468,7833,2,1295.4,2590.8
8633,2468,7450,3,1253.06,3759.18
8634,2468,15804,3,1468.58,4405.74
8635,2469,276,3,1161.54,3484.62
8636,2469,8712,3,635.64,1906.92
8637,2469,1813,3,1390.65,4171.950000000001
8638,2469,7466,2,614.32,1228.64
8639,2469,15165,1,16.97,16.97
8640,2470,3995,2,248.43,496.86
8641,2470,7219,2,1699.61,3399.22
8642,2471,12138,1,1863.67,1863.67
8643,2471,18267,1,832.08,832.08
8644,2471,12811,1,151.36,151.36
8645,2471,191,3,417.43,1252.29
8646,2471,11210,1,1713.82,1713.82
8647,2472,911,3,1155.34,3466.0199999999995
8648,2472,17517,2,868.49,1736.98
8649,2472,4840,2,1639.86,3279.72
8650,2473,1697,3,204.88,614.64
8651,2473,9477,3,1105.39,3316.17
8652,2473,5160,1,1947.72,1947.72
8653,2474,3678,3,1693.15,5079.450000000001
8654,2474,323,1,35.19,35.19
8655,2474,9239,2,951.2,1902.4
8656,2474,1824,1,1694.46,1694.46
8657,2474,19667,3,933.71,2801.13
8658,2475,12835,2,1039.63,2079.26
8659,2475,8322,2,586.31,1172.62
8660,2475,18610,1,1826.37,1826.37
8661,2476,7322,1,1504.65,1504.65
8662,2476,15504,2,417.68,835.36
8663,2476,12970,1,1900.08,1900.08
8664,2476,2168,3,1673.69,5021.07
8665,2476,19434,3,1463.22,4389.66
8666,2477,7033,3,930.26,2790.7799999999997
8667,2477,9712,2,176.42,352.84
8668,2477,16366,3,1598.02,4794.0599999999995
8669,2478,12625,3,1160.7,3482.1000000000004
8670,2478,7400,1,347.47,347.47
8671,2478,9471,3,1012.59,3037.77
8672,2479,1448,3,496.03,1488.09
8673,2479,1983,1,807.68,807.68
8674,2480,9518,1,1739.06,1739.06
8675,2480,15386,3,321.21,963.6299999999999
8676,2481,3346,3,1436.44,4309.32
8677,2481,15426,3,987.63,2962.89
8678,2481,14156,1,1334.59,1334.59
8679,2481,4994,3,846.67,2540.0099999999998
8680,2482,7724,3,1054.28,3162.84
8681,2482,12872,2,1231.31,2462.62
8682,2482,4199,1,1593.18,1593.18
8683,2482,10018,3,1724.31,5172.93
8684,2483,5628,3,1823.3,5469.9
8685,2483,1677,1,600.96,600.96
8686,2484,10121,2,1927.31,3854.62
8687,2484,10204,1,1486.55,1486.55
8688,2484,853,3,1699.06,5097.18
8689,2484,7217,3,679.05,2037.1499999999999
8690,2484,18580,1,18.0,18.0
8691,2485,3719,3,160.56,481.68
8692,2485,13309,3,1064.35,3193.0499999999997
8693,2486,6427,2,1507.27,3014.54
8694,2486,18061,1,1661.53,1661.53
8695,2487,8703,1,876.63,876.63
8696,2487,10249,2,1805.84,3611.68
8697,2488,6491,3,1181.11,3543.33
8698,2488,13885,3,1985.39,5956.17
8699,2488,5466,2,1948.09,3896.18
8700,2488,11508,3,329.05,987.1500000000001
8701,2489,423,3,521.83,1565.4900000000002
8702,2489,8267,2,1413.17,2826.34
8703,2489,1510,1,19.54,19.54
8704,2489,12145,3,653.96,1961.88
8705,2490,19900,3,808.54,2425.62
8706,2490,7796,2,1576.25,3152.5
8707,2490,11491,2,140.88,281.76
8708,2491,13906,2,48.24,96.48
8709,2491,12384,2,1966.46,3932.92
8710,2491,11561,3,299.77,899.31
8711,2492,18680,1,474.17,474.17
8712,2492,9093,1,1789.87,1789.87
8713,2492,2375,2,677.61,1355.22
8714,2493,10832,2,1635.52,3271.04
8715,2493,4653,2,389.18,778.36
8716,2493,15144,2,270.91,541.82
8717,2494,2265,2,850.71,1701.42
8718,2494,18457,3,1665.81,4997.43
8719,2494,14310,3,1404.46,4213.38
8720,2494,8349,1,1370.43,1370.43
8721,2495,2925,1,1671.99,1671.99
8722,2495,7532,2,1858.2,3716.4
8723,2496,16025,3,187.41,562.23
8724,2496,18396,2,1915.19,3830.38
8725,2496,13690,2,1681.56,3363.12
8726,2497,17683,1,103.1,103.1
8727,2497,313,1,481.47,481.47
8728,2498,15314,2,676.23,1352.46
8729,2498,4624,3,982.88,2948.64
8730,2498,11117,2,541.81,1083.62
8731,2499,15163,2,1280.07,2560.14
8732,2499,9,3,1504.08,4512.24
8733,2499,16867,2,1785.08,3570.16
8734,2500,9973,3,650.26,1950.78
8735,2500,14898,3,1507.26,4521.78
8736,2501,6013,1,206.5,206.5
8737,2501,6958,1,488.87,488.87
8738,2501,19908,1,1817.05,1817.05
8739,2502,2468,2,672.73,1345.46
8740,2502,7314,1,1135.01,1135.01
8741,2503,7769,3,14.46,43.38
8742,2503,19937,2,477.96,955.92
8743,2503,15643,3,284.11,852.33
8744,2503,17294,2,556.3,1112.6
8745,2504,13561,1,242.02,242.02
8746,2504,2705,3,79.71,239.13
8747,2504,10854,1,454.54,454.54
8748,2505,4883,1,1510.8,1510.8
8749,2505,5788,2,344.68,689.36
8750,2505,1219,3,1019.43,3058.29
8751,2505,15370,1,1735.73,1735.73
8752,2506,6698,3,1315.97,3947.91
8753,2506,12595,2,1082.25,2164.5
8754,2506,5689,3,654.85,1964.5500000000002
8755,2506,12741,1,452.83,452.83
8756,2507,1012,2,327.22,654.44
8757,2507,19481,2,212.65,425.3
8758,2507,19924,2,1035.38,2070.76
8759,2508,17188,1,1145.9,1145.9
8760,2508,4562,1,1245.75,1245.75
8761,2508,10340,3,1882.81,5648.43
8762,2508,4001,2,981.85,1963.7
8763,2508,3448,2,330.47,660.94
8764,2509,16948,3,1676.41,5029.2300000000005
8765,2509,12798,1,1234.65,1234.65
8766,2509,11840,3,273.28,819.8399999999999
8767,2509,3261,3,1693.35,5080.049999999999
8768,2510,1818,2,325.67,651.34
8769,2510,9406,3,1516.62,4549.86
8770,2510,13560,3,1335.82,4007.46
8771,2510,13373,2,709.92,1419.84
8772,2510,16044,1,377.69,377.69
8773,2511,2802,2,1222.1,2444.2
8774,2511,13733,3,1822.55,5467.65
8775,2511,14737,3,1920.9,5762.700000000001
8776,2512,2036,3,1048.44,3145.32
8777,2512,9762,2,894.3,1788.6
8778,2512,16536,1,974.91,974.91
8779,2512,8774,2,1808.52,3617.04
8780,2513,1714,3,1494.89,4484.67
8781,2513,7623,2,1809.0,3618.0
8782,2513,18356,1,1742.94,1742.94
8783,2513,1771,3,1975.15,5925.450000000001
8784,2514,15652,2,958.67,1917.34
8785,2514,12607,1,903.29,903.29
8786,2514,3998,2,1853.43,3706.86
8787,2515,19286,1,1937.38,1937.38
8788,2515,14102,3,774.27,2322.81
8789,2515,14232,2,114.87,229.74
8790,2515,19927,3,681.97,2045.91
8791,2515,11306,1,163.16,163.16
8792,2516,6708,2,1029.46,2058.92
8793,2516,17146,2,1219.02,2438.04
8794,2516,19757,1,1973.14,1973.14
8795,2517,17895,2,1628.24,3256.48
8796,2517,13953,2,469.48,938.96
8797,2518,15712,2,675.22,1350.44
8798,2518,15020,3,1143.58,3430.74
8799,2518,12118,3,784.74,2354.2200000000003
8800,2519,7605,1,181.75,181.75
8801,2519,9844,1,116.8,116.8
8802,2519,14726,1,605.21,605.21
8803,2519,4329,2,1521.15,3042.3
8804,2520,17068,1,381.61,381.61
8805,2520,15870,1,1375.0,1375.0
8806,2520,16184,2,892.28,1784.56
8807,2521,2094,1,1496.28,1496.28
8808,2521,5739,1,1291.87,1291.87
8809,2521,16632,2,1932.34,3864.68
8810,2521,13379,2,1631.84,3263.68
8811,2522,10585,3,973.99,2921.9700000000003
8812,2522,11353,1,1138.4,1138.4
8813,2523,13417,1,699.01,699.01
8814,2523,3755,3,880.81,2642.43
8815,2523,18605,1,738.54,738.54
8816,2523,15953,3,385.39,1156.17
8817,2523,4558,1,390.55,390.55
8818,2524,7050,1,1013.44,1013.44
8819,2524,5799,1,851.12,851.12
8820,2524,1239,1,565.43,565.43
8821,2524,11332,3,1715.4,5146.200000000001
8822,2525,15259,2,626.59,1253.18
8823,2525,8791,1,1520.05,1520.05
8824,2525,15358,1,585.86,585.86
8825,2525,10060,3,1173.77,3521.31
8826,2525,10060,2,1173.77,2347.54
8827,2526,8263,2,12.02,24.04
8828,2526,9133,3,830.71,2492.13
8829,2526,11908,2,47.49,94.98
8830,2527,8763,2,698.59,1397.18
8831,2527,7880,3,469.02,1407.06
8832,2528,5826,1,794.51,794.51
8833,2528,14336,1,842.03,842.03
8834,2528,17289,2,624.34,1248.68
8835,2528,4641,2,981.04,1962.08
8836,2529,7740,1,82.5,82.5
8837,2529,16263,1,1269.97,1269.97
8838,2529,10959,3,168.61,505.83000000000004
8839,2529,15377,2,1678.39,3356.78
8840,2529,18665,1,97.8,97.8
8841,2530,13153,2,394.39,788.78
8842,2530,1774,3,85.84,257.52
8843,2530,6078,2,702.82,1405.64
8844,2530,2973,3,1014.02,3042.06
8845,2530,2434,2,1948.22,3896.44
8846,2531,19311,3,1807.01,5421.03
8847,2531,1010,2,719.52,1439.04
8848,2531,8789,1,69.77,69.77
8849,2531,12588,2,1981.07,3962.14
8850,2532,3638,3,1689.16,5067.4800000000005
8851,2532,19998,2,1764.76,3529.52
8852,2532,13782,2,830.73,1661.46
8853,2533,16639,2,520.37,1040.74
8854,2533,3407,1,828.32,828.32
8855,2533,7560,3,1083.01,3249.0299999999997
8856,2533,17017,2,1588.48,3176.96
8857,2534,6304,2,1958.37,3916.74
8858,2534,19009,1,760.79,760.79
8859,2534,2628,3,332.36,997.08
8860,2535,687,3,503.73,1511.19
8861,2535,11307,2,1762.9,3525.8
8862,2535,19643,2,1931.78,3863.56
8863,2536,12199,2,991.01,1982.02
8864,2536,8496,1,1871.73,1871.73
8865,2536,7179,3,1379.83,4139.49
8866,2536,3926,2,1291.3,2582.6
8867,2536,16962,2,1154.39,2308.78
8868,2537,9246,3,1656.35,4969.049999999999
8869,2537,16464,3,1440.56,4321.68
8870,2537,19474,1,751.57,751.57
8871,2537,18285,1,1131.71,1131.71
8872,2538,12787,2,1015.08,2030.16
8873,2538,13724,3,1501.41,4504.2300000000005
8874,2538,19826,1,837.23,837.23
8875,2538,12519,1,1424.18,1424.18
8876,2538,14738,2,1843.5,3687.0
8877,2539,6747,2,1120.83,2241.66
8878,2539,1692,2,846.01,1692.02
8879,2539,14452,3,1408.83,4226.49
8880,2540,7566,3,561.65,1684.9499999999998
8881,2540,18297,2,1825.58,3651.16
8882,2540,13994,3,1479.14,4437.42
8883,2540,17688,1,1276.68,1276.68
8884,2540,14530,1,545.74,545.74
8885,2541,7289,3,654.42,1963.2599999999998
8886,2541,13772,3,1153.39,3460.17
8887,2541,361,3,757.27,2271.81
8888,2541,10849,3,952.53,2857.59
8889,2542,1763,2,1864.17,3728.34
8890,2542,48,3,1790.44,5371.32
8891,2542,1845,3,1812.6,5437.799999999999
8892,2542,19640,1,281.21,281.21
8893,2542,15662,3,1388.74,4166.22
8894,2543,19818,2,1955.06,3910.12
8895,2543,2591,3,654.47,1963.41
8896,2544,10017,2,701.0,1402.0
8897,2544,18565,2,122.52,245.04
8898,2545,9042,2,1977.41,3954.82
8899,2545,15360,1,93.94,93.94
8900,2545,8997,3,782.88,2348.64
8901,2545,3638,2,1689.16,3378.32
8902,2545,18879,2,366.91,733.82
8903,2546,18839,2,370.46,740.92
8904,2546,8041,3,1285.44,3856.32
8905,2547,5065,3,423.92,1271.76
8906,2547,13591,1,1410.2,1410.2
8907,2547,12428,2,257.19,514.38
8908,2547,14677,1,266.67,266.67
8909,2547,4894,1,1151.08,1151.08
8910,2548,18856,1,1791.45,1791.45
8911,2548,1600,3,366.85,1100.5500000000002
8912,2548,7426,1,511.07,511.07
8913,2549,8016,3,419.05,1257.15
8914,2549,1219,2,1019.43,2038.86
8915,2550,16374,2,649.62,1299.24
8916,2550,18284,3,1118.98,3356.94
8917,2550,18362,1,695.85,695.85
8918,2551,8400,2,1934.23,3868.46
8919,2551,9667,1,1854.55,1854.55
8920,2551,2523,3,1516.79,4550.37
8921,2551,15120,3,1830.55,5491.65
8922,2552,8043,1,550.18,550.18
8923,2552,19843,3,1905.68,5717.04
8924,2552,12273,3,523.37,1570.1100000000001
8925,2553,19965,3,1163.31,3489.93
8926,2553,10961,3,670.66,2011.98
8927,2553,15537,2,562.61,1125.22
8928,2554,15776,2,1120.54,2241.08
8929,2554,4860,3,417.37,1252.1100000000001
8930,2554,3579,1,1585.45,1585.45
8931,2554,9142,3,457.3,1371.9
8932,2555,7233,2,61.17,122.34
8933,2555,18595,3,733.34,2200.02
8934,2556,3493,1,864.06,864.06
8935,2556,13650,2,1585.64,3171.28
8936,2556,8531,2,1655.65,3311.3
8937,2557,7722,1,1071.65,1071.65
8938,2557,3517,1,327.22,327.22
8939,2557,5083,1,99.64,99.64
8940,2558,5603,1,1436.54,1436.54
8941,2558,654,1,1973.54,1973.54
8942,2558,1474,3,650.23,1950.69
8943,2559,1497,2,1965.69,3931.38
8944,2559,14455,1,158.4,158.4
8945,2559,3157,3,1482.63,4447.89
8946,2560,15154,2,1548.95,3097.9
8947,2560,9144,3,1482.68,4448.04
8948,2561,13504,2,989.99,1979.98
8949,2561,6221,3,1619.78,4859.34
8950,2561,13576,2,1333.3,2666.6
8951,2561,3676,2,1818.01,3636.02
8952,2562,9552,2,1803.83,3607.66
8953,2562,16360,1,1802.18,1802.18
8954,2562,18473,3,1895.06,5685.18
8955,2562,11215,2,770.87,1541.74
8956,2563,7814,1,374.9,374.9
8957,2563,8552,2,1844.5,3689.0
8958,2564,18200,3,1544.04,4632.12
8959,2564,14779,2,1245.58,2491.16
8960,2565,15226,2,15.66,31.32
8961,2565,15814,1,1307.04,1307.04
8962,2565,19870,2,236.68,473.36
8963,2565,9667,2,1854.55,3709.1
8964,2566,9704,1,610.71,610.71
8965,2566,3213,2,885.66,1771.32
8966,2566,12382,2,1636.5,3273.0
8967,2567,11042,2,393.56,787.12
8968,2567,2783,2,926.55,1853.1
8969,2568,2562,2,1715.03,3430.06
8970,2568,4799,2,414.86,829.72
8971,2568,4384,1,1904.27,1904.27
8972,2568,15922,2,1800.85,3601.7
8973,2568,10421,2,767.03,1534.06
8974,2569,4614,3,730.07,2190.21
8975,2569,17058,1,488.2,488.2
8976,2569,924,1,862.59,862.59
8977,2569,14465,1,462.2,462.2
8978,2570,9546,3,465.65,1396.9499999999998
8979,2570,18654,3,318.17,954.51
8980,2570,19131,3,1713.55,5140.65
8981,2570,12900,2,818.55,1637.1
8982,2570,7057,3,407.02,1221.06
8983,2571,8392,1,773.05,773.05
8984,2571,13033,2,657.59,1315.18
8985,2572,11571,2,1906.56,3813.12
8986,2572,2912,2,1327.64,2655.28
8987,2572,7746,2,110.4,220.8
8988,2572,5956,2,405.14,810.28
8989,2572,15096,2,80.42,160.84
8990,2573,17456,2,1044.68,2089.36
8991,2573,7836,3,1146.45,3439.3500000000004
8992,2573,629,2,1277.29,2554.58
8993,2573,18152,2,1237.84,2475.68
8994,2574,9963,3,357.87,1073.6100000000001
8995,2574,17454,2,726.82,1453.64
8996,2574,5487,3,1020.13,3060.39
8997,2575,4090,1,1644.39,1644.39
8998,2575,5473,2,134.56,269.12
8999,2575,13632,1,1618.41,1618.41
9000,2575,3101,3,1721.66,5164.9800000000005
9001,2575,16944,2,1983.1,3966.2
9002,2576,9217,3,1662.64,4987.92
9003,2576,13973,3,1315.55,3946.6499999999996
9004,2577,16536,1,974.91,974.91
9005,2577,5862,1,1611.33,1611.33
9006,2578,4272,1,1402.57,1402.57
9007,2578,539,3,1764.46,5293.38
9008,2578,3358,1,44.48,44.48
9009,2578,10434,1,904.18,904.18
9010,2578,14344,1,553.74,553.74
9011,2579,2079,2,1931.6,3863.2
9012,2579,18053,2,1145.4,2290.8
9013,2580,842,3,1660.29,4980.87
9014,2580,13067,3,1925.78,5777.34
9015,2580,12234,2,1020.95,2041.9
9016,2580,15582,1,61.12,61.12
9017,2581,11190,3,1893.8,5681.4
