product_id,product_name,category_id,brand,price,updated_at
2853,Husqvarna Receive,13,Husqvarna,1280.21,2025-09-11 17:59:22
2854,Heinz Least,9,Heinz,1679.58,2025-09-11 17:59:15
2855,Gardena Make,13,Gardena,1541.67,2025-09-11 17:59:10
2856,Macmillan Conference,2,Macmillan,1301.11,2025-09-11 17:59:16
2857,Adidas Behind,3,Adidas,893.76,2025-09-11 17:59:19
2858,Husqvarna Build,13,Husqvarna,1523.64,2025-09-11 17:59:27
2859,Nivea Table,6,Nivea,907.13,2025-09-11 17:59:35
2860,Mattel Cold,7,Mattel,1916.18,2025-09-11 17:59:45
2861,Apple Data,1,Apple,263.88,2025-09-11 17:59:10
2862,Gardena Call,13,Gardena,1942.47,2025-09-11 17:59:43
2863,Mattel Note,7,Mattel,218.52,2025-09-11 17:59:55
2864,Unilever Actually,9,Unilever,851.25,2025-09-11 17:59:21
2865,Royal Canin Evening,10,Royal Canin,1077.1,2025-09-11 17:59:07
2866,Roland Relate,11,Roland,1447.75,2025-09-11 17:59:39
2867,Spalding Less,5,Spalding,702.06,2025-09-11 17:59:24
2868,Gardena Wall,13,Gardena,398.71,2025-09-11 17:59:40
2869,Under Armour Environmental,3,Under Armour,1252.67,2025-09-11 17:59:50
2870,Nerf Relationship,7,Nerf,880.45,2025-09-11 17:59:14
2871,Husqvarna Forget,13,Husqvarna,246.08,2025-09-11 17:59:05
2872,Hasbro Detail,7,Hasbro,1941.93,2025-09-11 17:59:33
2873,Nerf Baby,7,Nerf,692.17,2025-09-11 17:59:47
2874,Philips Audience,4,Philips,1757.86,2025-09-11 17:59:11
2875,Yonex Morning,5,Yonex,743.13,2025-09-11 17:59:49
2876,Philips On,4,Philips,1425.2,2025-09-11 17:59:10
2877,HarperCollins Nothing,2,HarperCollins,1646.66,2025-09-11 17:59:50
2878,H&M Make,3,H&M,617.56,2025-09-11 17:59:25
2879,Pilot They,12,Pilot,812.29,2025-09-11 17:59:38
2880,Lenovo Series,1,Lenovo,87.1,2025-09-11 17:59:18
2881,Michelin Town,8,Michelin,890.58,2025-09-11 17:59:18
2882,Pedigree World,10,Pedigree,1193.59,2025-09-11 17:59:29
2883,Staples Particular,12,Staples,763.0,2025-09-11 17:59:28
2884,Loreal Church,6,Loreal,1941.01,2025-09-11 17:58:58
2885,Dell Glass,1,Dell,427.75,2025-09-11 17:59:39
2886,Fisher-Price Job,7,Fisher-Price,1816.32,2025-09-11 17:59:19
2887,Apple Record,1,Apple,880.96,2025-09-11 17:59:05
2888,Penguin Address,2,Penguin,320.27,2025-09-11 17:59:26
2889,Husqvarna Necessary,13,Husqvarna,1397.09,2025-09-11 17:59:48
2890,Simon & Schuster Learn,2,Simon & Schuster,814.86,2025-09-11 17:59:42
2891,Husqvarna Particular,13,Husqvarna,1923.53,2025-09-11 17:59:37
2892,Maybelline Here,6,Maybelline,959.21,2025-09-11 17:59:41
2893,Macmillan Others,2,Macmillan,992.45,2025-09-11 17:59:31
2894,Ikea Key,4,Ikea,678.47,2025-09-11 17:59:22
2895,Maybelline Guy,6,Maybelline,1171.96,2025-09-11 17:59:11
2896,Penguin Amount,2,Penguin,53.08,2025-09-11 17:59:16
2897,3M Hundred,12,3M,1230.62,2025-09-11 17:59:39
2898,3M Skin,12,3M,1839.14,2025-09-11 17:59:23
2899,Hasbro Stock,7,Hasbro,1138.13,2025-09-11 17:59:39
2900,KitchenAid Must,4,KitchenAid,967.34,2025-09-11 17:58:59
2901,Nestle West,9,Nestle,333.33,2025-09-11 17:59:17
2902,Staples Student,12,Staples,1622.05,2025-09-11 17:59:55
2903,Goodyear Poor,8,Goodyear,824.92,2025-09-11 17:59:42
2904,PepsiCo From,9,PepsiCo,1836.7,2025-09-11 17:59:23
2905,Adidas Hospital,3,Adidas,1590.82,2025-09-11 17:59:32
2906,Adidas Whether,5,Adidas,1159.28,2025-09-11 17:59:37
2907,Nestle Skin,9,Nestle,1194.03,2025-09-11 17:59:26
2908,Hasbro Loss,7,Hasbro,498.12,2025-09-11 17:59:46
2909,Apple Sound,1,Apple,1398.84,2025-09-11 17:59:00
2910,Clinique Blood,6,Clinique,1366.87,2025-09-11 17:59:51
2911,Goodyear Community,8,Goodyear,1419.93,2025-09-11 17:59:42
2912,Adidas Beautiful,3,Adidas,1327.64,2025-09-11 17:59:14
2913,Kellogg's Cover,9,Kellogg's,1564.27,2025-09-11 17:59:07
2914,Faber-Castell Take,12,Faber-Castell,400.93,2025-09-11 17:59:49
2915,Random House Whole,2,Random House,1926.81,2025-09-11 17:59:50
2916,Gardena Early,13,Gardena,1442.1,2025-09-11 17:58:58
2917,Michelin There,8,Michelin,623.0,2025-09-11 17:59:57
2918,Goodyear Method,8,Goodyear,1718.34,2025-09-11 17:59:52
2919,Nerf Campaign,7,Nerf,1925.31,2025-09-11 17:59:34
2920,Bic Politics,12,Bic,1383.97,2025-09-11 17:59:03
2921,Nivea Time,6,Nivea,1833.68,2025-09-11 17:59:49
2922,HarperCollins Space,2,HarperCollins,797.13,2025-09-11 17:58:58
2923,KitchenAid Low,4,KitchenAid,1541.08,2025-09-11 17:59:56
2924,Lenovo Claim,1,Lenovo,300.15,2025-09-11 17:59:15
2925,Yamaha What,11,Yamaha,1671.99,2025-09-11 17:59:25
2926,Clinique Certain,6,Clinique,187.85,2025-09-11 17:59:13
2927,HP Forget,1,HP,756.37,2025-09-11 17:59:52
2928,Purina Time,10,Purina,1142.99,2025-09-11 17:59:43
2929,Whiskas Use,10,Whiskas,1805.11,2025-09-11 17:59:30
2930,Unilever Edge,9,Unilever,237.03,2025-09-11 17:59:07
2931,Staples Million,12,Staples,1538.23,2025-09-11 17:59:28
2932,Penguin Site,2,Penguin,1874.42,2025-09-11 17:59:27
2933,Heinz Store,9,Heinz,827.22,2025-09-11 17:59:19
2934,John Deere In,13,John Deere,920.18,2025-09-11 17:59:14
2935,Faber-Castell Summer,12,Faber-Castell,1305.47,2025-09-11 17:59:03
2936,Zara Those,3,Zara,193.56,2025-09-11 17:59:07
2937,Roland Arrive,11,Roland,1919.83,2025-09-11 17:59:34
2938,Nestle Resource,9,Nestle,456.27,2025-09-11 17:59:15
2939,Wilson Operation,5,Wilson,1023.99,2025-09-11 17:59:25
2940,Macmillan Question,2,Macmillan,1850.16,2025-09-11 17:59:22
2941,Bic Alone,12,Bic,1529.59,2025-09-11 17:59:33
2942,Pilot Pm,12,Pilot,909.69,2025-09-11 17:59:54
2943,Spalding Skin,5,Spalding,448.76,2025-09-11 17:59:25
2944,Royal Canin Case,10,Royal Canin,458.09,2025-09-11 17:59:32
2945,Castrol Subject,8,Castrol,1157.12,2025-09-11 17:59:43
2946,Clinique Describe,6,Clinique,684.75,2025-09-11 17:59:40
2947,Staples Spend,12,Staples,503.07,2025-09-11 17:59:13
2948,Adidas I,3,Adidas,1295.73,2025-09-11 17:59:57
2949,Random House Great,2,Random House,1775.98,2025-09-11 17:59:56
2950,Pedigree Out,10,Pedigree,1521.43,2025-09-11 17:59:09
2951,Fender Catch,11,Fender,1406.77,2025-09-11 17:59:27
2952,Sony Follow,1,Sony,200.64,2025-09-11 17:59:13
2953,Macmillan Dark,2,Macmillan,1334.45,2025-09-11 17:59:38
2954,Bosch Community,8,Bosch,402.4,2025-09-11 17:59:42
2955,Goodyear Source,8,Goodyear,1375.76,2025-09-11 17:59:35
2956,Nestle Certainly,9,Nestle,1305.47,2025-09-11 17:59:43
2957,Gibson Air,11,Gibson,977.19,2025-09-11 17:59:47
2958,Dyson Seem,4,Dyson,1104.06,2025-09-11 17:59:32
2959,Goodyear Ground,8,Goodyear,533.95,2025-09-11 17:59:10
2960,Nestle Say,9,Nestle,1485.85,2025-09-11 17:59:49
2961,Black+Decker Reveal,13,Black+Decker,1374.84,2025-09-11 17:59:50
2962,Unilever Task,9,Unilever,1512.93,2025-09-11 17:59:24
2963,Maybelline Seem,6,Maybelline,1920.97,2025-09-11 17:59:48
2964,Yamaha Beat,11,Yamaha,1634.67,2025-09-11 17:59:25
2965,Tefal Human,4,Tefal,1924.49,2025-09-11 17:59:01
2966,Gibson Attorney,11,Gibson,341.81,2025-09-11 17:59:04
2967,Hasbro Continue,7,Hasbro,1432.49,2025-09-11 17:59:18
2968,Husqvarna Hit,13,Husqvarna,423.86,2025-09-11 17:59:12
2969,Decathlon Learn,5,Decathlon,595.58,2025-09-11 17:59:12
2970,Royal Canin Throughout,10,Royal Canin,1819.02,2025-09-11 17:59:36
2971,Black+Decker Police,13,Black+Decker,216.17,2025-09-11 17:59:40
2972,Apple Both,1,Apple,1761.65,2025-09-11 17:59:20
2973,Pedigree Role,10,Pedigree,1014.02,2025-09-11 17:59:39
2974,Bic Music,12,Bic,1728.41,2025-09-11 17:59:37
2975,Puma Go,3,Puma,1606.76,2025-09-11 17:59:49
2976,Adidas Assume,3,Adidas,1106.92,2025-09-11 17:59:30
2977,Roland Seem,11,Roland,919.55,2025-09-11 17:59:53
2978,Michelin Other,8,Michelin,193.23,2025-09-11 17:59:41
2979,Fisher-Price Yes,7,Fisher-Price,1934.78,2025-09-11 17:59:47
2980,Spalding Oil,5,Spalding,957.95,2025-09-11 17:58:57
2981,John Deere Human,13,John Deere,1629.85,2025-09-11 17:59:21
2982,Uniqlo Sister,3,Uniqlo,1820.41,2025-09-11 17:59:11
2983,PepsiCo And,9,PepsiCo,1293.94,2025-09-11 17:58:57
2984,Heinz In,9,Heinz,1702.25,2025-09-11 17:59:26
2985,Nike Various,5,Nike,1734.28,2025-09-11 17:59:09
2986,Tefal College,4,Tefal,693.81,2025-09-11 17:59:23
2987,KitchenAid Yeah,4,KitchenAid,1622.15,2025-09-11 17:59:50
2988,Samsung Newspaper,1,Samsung,1073.75,2025-09-11 17:59:32
2989,Macmillan War,2,Macmillan,1998.74,2025-09-11 17:59:50
2990,Nerf Economy,7,Nerf,567.59,2025-09-11 17:59:55
2991,Roland Treat,11,Roland,1531.11,2025-09-11 17:59:34
2992,Simon & Schuster Race,2,Simon & Schuster,1245.65,2025-09-11 17:59:39
2993,Sephora Into,6,Sephora,770.55,2025-09-11 17:59:46
2994,Unilever Time,9,Unilever,645.86,2025-09-11 17:59:02
2995,Ikea Leave,4,Ikea,838.45,2025-09-11 17:59:37
2996,Dyson Effort,4,Dyson,1935.05,2025-09-11 17:59:55
2997,Nerf Not,7,Nerf,1193.95,2025-09-11 17:59:04
2998,Michelin Off,8,Michelin,357.49,2025-09-11 17:58:57
2999,Sephora Door,6,Sephora,689.8,2025-09-11 17:59:16
3000,3M Material,12,3M,624.38,2025-09-11 17:59:35
3001,Bic Civil,12,Bic,1760.98,2025-09-11 17:59:52
3002,Macmillan Indeed,2,Macmillan,944.14,2025-09-11 17:59:30
3003,Pedigree Protect,10,Pedigree,391.66,2025-09-11 17:59:17
3004,Roland Media,11,Roland,887.42,2025-09-11 17:59:49
3005,Royal Canin Event,10,Royal Canin,534.16,2025-09-11 17:59:29
3006,Castrol Team,8,Castrol,1099.37,2025-09-11 17:58:59
3007,Nivea Goal,6,Nivea,1380.82,2025-09-11 17:59:14
3008,Mattel Especially,7,Mattel,1782.97,2025-09-11 17:59:49
3009,Unilever Once,9,Unilever,25.93,2025-09-11 17:59:45
3010,Nivea Night,6,Nivea,1439.0,2025-09-11 17:59:15
3011,Philips Kitchen,4,Philips,540.21,2025-09-11 17:59:40
3012,Philips Chair,4,Philips,1160.75,2025-09-11 17:59:27
3013,Husqvarna Teach,13,Husqvarna,1639.6,2025-09-11 17:59:08
3014,Whiskas Government,10,Whiskas,857.38,2025-09-11 17:59:54
3015,Pilot Animal,12,Pilot,927.35,2025-09-11 17:59:49
3016,Castrol Tax,8,Castrol,1391.79,2025-09-11 17:59:17
3017,Gardena Traditional,13,Gardena,1333.31,2025-09-11 17:58:58
3018,Penguin Style,2,Penguin,1156.37,2025-09-11 17:59:29
3019,Spalding Focus,5,Spalding,150.41,2025-09-11 17:59:16
3020,Hill's Claim,10,Hill's,207.8,2025-09-11 17:59:32
3021,HP Sing,1,HP,1705.14,2025-09-11 17:59:30
3022,Faber-Castell Measure,12,Faber-Castell,237.52,2025-09-11 17:59:42
3023,Random House Data,2,Random House,1409.98,2025-09-11 17:58:59
3024,Random House Street,2,Random House,1164.11,2025-09-11 17:59:33
3025,Asus Want,1,Asus,1880.02,2025-09-11 17:59:45
3026,Ikea Behavior,4,Ikea,52.06,2025-09-11 17:59:22
3027,Lego Particular,7,Lego,345.69,2025-09-11 17:59:21
3028,Staples Be,12,Staples,16.48,2025-09-11 17:59:44
3029,Hill's Remain,10,Hill's,1154.38,2025-09-11 17:59:03
3030,Heinz World,9,Heinz,1788.32,2025-09-11 17:59:39
3031,Goodyear Pressure,8,Goodyear,1516.51,2025-09-11 17:59:30
3032,Yonex House,5,Yonex,996.71,2025-09-11 17:59:46
3033,Estee Lauder Main,6,Estee Lauder,330.69,2025-09-11 17:59:37
3034,Wilson Least,5,Wilson,753.45,2025-09-11 17:59:07
3035,Black+Decker Lead,13,Black+Decker,1236.46,2025-09-11 17:59:56
3036,Mobil Weight,8,Mobil,370.16,2025-09-11 17:59:02
3037,Nike Summer,5,Nike,108.66,2025-09-11 17:59:10
3038,Casio Budget,11,Casio,896.38,2025-09-11 17:59:20
3039,Black+Decker Land,13,Black+Decker,852.93,2025-09-11 17:59:07
3040,Husqvarna Fine,13,Husqvarna,145.57,2025-09-11 17:59:00
3041,Goodyear Design,8,Goodyear,67.09,2025-09-11 17:59:30
3042,HarperCollins Company,2,HarperCollins,1000.45,2025-09-11 17:59:44
3043,Staples Must,12,Staples,998.53,2025-09-11 17:59:41
3044,Pilot Attorney,12,Pilot,1812.71,2025-09-11 17:59:28
3045,Fender End,11,Fender,1087.01,2025-09-11 17:59:48
3046,Adidas Sometimes,3,Adidas,1397.93,2025-09-11 17:59:39
3047,Sephora American,6,Sephora,754.74,2025-09-11 17:59:01
3048,Lenovo Yourself,1,Lenovo,776.7,2025-09-11 17:59:47
3049,Estee Lauder Read,6,Estee Lauder,1124.06,2025-09-11 17:59:48
3050,Random House Participant,2,Random House,337.34,2025-09-11 17:59:40
3051,Sephora List,6,Sephora,152.81,2025-09-11 17:59:45
3052,Nerf Tend,7,Nerf,366.17,2025-09-11 17:59:49
3053,Lenovo Song,1,Lenovo,1770.5,2025-09-11 17:59:32
3054,Estee Lauder Employee,6,Estee Lauder,1826.6,2025-09-11 17:59:04
3055,Loreal Evening,6,Loreal,936.99,2025-09-11 17:59:39
3056,3M Church,12,3M,586.71,2025-09-11 17:59:19
3057,Spalding Whom,5,Spalding,1327.73,2025-09-11 17:59:43
3058,Pilot Sense,12,Pilot,986.0,2025-09-11 17:59:14
3059,Under Armour Appear,3,Under Armour,644.32,2025-09-11 17:59:16
3060,Whiskas Own,10,Whiskas,1162.33,2025-09-11 17:58:58
3061,Black+Decker Simply,13,Black+Decker,293.26,2025-09-11 17:59:21
3062,John Deere And,13,John Deere,1904.9,2025-09-11 17:59:34
3063,Spalding Budget,5,Spalding,934.87,2025-09-11 17:59:47
3064,Roland Future,11,Roland,506.02,2025-09-11 17:59:19
3065,Loreal Them,6,Loreal,989.99,2025-09-11 17:59:30
3066,Random House Market,2,Random House,848.03,2025-09-11 17:59:14
3067,Samsung Seek,1,Samsung,1120.0,2025-09-11 17:59:37
3068,Gibson College,11,Gibson,507.56,2025-09-11 17:59:50
3069,Random House Capital,2,Random House,1067.01,2025-09-11 17:59:00
3070,KitchenAid She,4,KitchenAid,116.68,2025-09-11 17:59:11
3071,Nestle Home,9,Nestle,712.56,2025-09-11 17:59:29
3072,HP Here,1,HP,157.71,2025-09-11 17:59:33
3073,Faber-Castell Seven,12,Faber-Castell,617.31,2025-09-11 17:59:37
3074,Goodyear Energy,8,Goodyear,1321.32,2025-09-11 17:59:41
3075,Husqvarna Politics,13,Husqvarna,762.42,2025-09-11 17:59:22
3076,Castrol Consider,8,Castrol,1088.85,2025-09-11 17:59:51
3077,Hasbro Especially,7,Hasbro,1960.55,2025-09-11 17:59:41
3078,John Deere Success,13,John Deere,1117.18,2025-09-11 17:59:50
3079,Ikea Television,4,Ikea,261.88,2025-09-11 17:59:29
3080,Faber-Castell Note,12,Faber-Castell,806.86,2025-09-11 17:59:29
3081,Purina Ground,10,Purina,1112.35,2025-09-11 17:59:28
3082,Staples Senior,12,Staples,876.91,2025-09-11 17:58:57
3083,Clinique Same,6,Clinique,1603.79,2025-09-11 17:59:11
3084,Uniqlo Require,3,Uniqlo,595.14,2025-09-11 17:59:03
3085,Loreal Nation,6,Loreal,1854.36,2025-09-11 17:59:45
3086,Roland To,11,Roland,1936.74,2025-09-11 17:59:04
3087,Roland Answer,11,Roland,512.54,2025-09-11 17:59:56
3088,PepsiCo Billion,9,PepsiCo,620.71,2025-09-11 17:59:03
3089,Simon & Schuster Help,2,Simon & Schuster,620.47,2025-09-11 17:59:07
3090,Macmillan Better,2,Macmillan,1455.75,2025-09-11 17:59:38
3091,Royal Canin From,10,Royal Canin,668.81,2025-09-11 17:59:10
3092,Wilson Address,5,Wilson,750.09,2025-09-11 17:59:11
3093,Nerf Inside,7,Nerf,990.8,2025-09-11 17:59:57
3094,Whiskas Never,10,Whiskas,158.88,2025-09-11 17:59:56
3095,Fisher-Price Protect,7,Fisher-Price,1078.19,2025-09-11 17:59:32
3096,Nivea Impact,6,Nivea,1819.51,2025-09-11 17:59:44
3097,Simon & Schuster Husband,2,Simon & Schuster,1994.94,2025-09-11 17:59:13
3098,Under Armour Enter,3,Under Armour,476.25,2025-09-11 17:59:03
3099,Nike Exactly,5,Nike,707.59,2025-09-11 17:59:02
3100,Spalding Small,5,Spalding,50.36,2025-09-11 17:59:17
3101,Goodyear Brother,8,Goodyear,1721.66,2025-09-11 17:59:31
3102,KitchenAid Each,4,KitchenAid,1252.15,2025-09-11 17:59:37
3103,Kellogg's Street,9,Kellogg's,1261.74,2025-09-11 17:59:22
3104,Nestle Common,9,Nestle,1821.66,2025-09-11 17:59:20
3105,Kellogg's Soon,9,Kellogg's,1657.99,2025-09-11 17:59:34
3106,Nestle Grow,9,Nestle,1153.19,2025-09-11 17:59:46
3107,Uniqlo Interest,3,Uniqlo,1895.37,2025-09-11 17:59:05
3108,Heinz Alone,9,Heinz,624.36,2025-09-11 17:59:53
3109,Castrol Improve,8,Castrol,1671.86,2025-09-11 17:59:11
3110,Lenovo Out,1,Lenovo,1714.14,2025-09-11 17:59:26
3111,Lego Peace,7,Lego,1898.35,2025-09-11 17:59:51
3112,Ikea Artist,4,Ikea,877.21,2025-09-11 17:59:23
3113,Pilot Fight,12,Pilot,1015.7,2025-09-11 17:59:27
3114,PepsiCo Close,9,PepsiCo,1384.39,2025-09-11 17:59:16
3115,Bic Choose,12,Bic,1659.33,2025-09-11 17:59:01
3116,Faber-Castell Political,12,Faber-Castell,1562.95,2025-09-11 17:59:03
3117,Kellogg's Cause,9,Kellogg's,148.46,2025-09-11 17:59:15
3118,Nike Parent,3,Nike,1710.49,2025-09-11 17:59:50
3119,Nike Record,5,Nike,534.2,2025-09-11 17:59:13
3120,Lego Work,7,Lego,180.35,2025-09-11 17:59:47
3121,Mobil Site,8,Mobil,1932.09,2025-09-11 17:59:44
3122,Sony Forward,1,Sony,927.37,2025-09-11 17:59:05
3123,Purina Back,10,Purina,1354.42,2025-09-11 17:59:13
3124,Mobil Price,8,Mobil,977.9,2025-09-11 17:59:27
3125,HP Exist,1,HP,1527.43,2025-09-11 17:59:03
3126,Michelin Represent,8,Michelin,705.79,2025-09-11 17:59:01
3127,Whiskas Receive,10,Whiskas,1558.17,2025-09-11 17:59:29
3128,Puma Choose,3,Puma,1240.79,2025-09-11 17:59:40
3129,Nike Grow,5,Nike,479.83,2025-09-11 17:59:46
3130,Tefal Middle,4,Tefal,1642.55,2025-09-11 17:58:59
3131,Decathlon Task,5,Decathlon,831.11,2025-09-11 17:59:06
3132,Maybelline Republican,6,Maybelline,499.42,2025-09-11 17:58:59
3133,Pilot Threat,12,Pilot,259.78,2025-09-11 17:59:54
3134,Staples His,12,Staples,1915.79,2025-09-11 17:59:16
3135,Michelin Space,8,Michelin,1308.04,2025-09-11 17:59:29
3136,Samsung Better,1,Samsung,1946.75,2025-09-11 17:59:13
3137,Philips Whose,4,Philips,1218.6,2025-09-11 17:59:07
3138,Dyson Dog,4,Dyson,1471.63,2025-09-11 17:59:21
3139,Spalding Staff,5,Spalding,766.81,2025-09-11 17:59:44
3140,Nike Include,5,Nike,86.13,2025-09-11 17:59:45
3141,O'Reilly Into,2,O'Reilly,302.22,2025-09-11 17:59:54
3142,Whiskas Class,10,Whiskas,1351.05,2025-09-11 17:59:17
3143,Yonex Rise,5,Yonex,119.32,2025-09-11 17:59:47
3144,Mobil At,8,Mobil,1247.29,2025-09-11 17:59:14
3145,Philips Adult,4,Philips,480.53,2025-09-11 17:59:11
3146,KitchenAid Attorney,4,KitchenAid,534.45,2025-09-11 17:59:13
3147,3M Record,12,3M,1613.65,2025-09-11 17:59:39
3148,HP Clearly,1,HP,932.27,2025-09-11 17:59:20
3149,Uniqlo Explain,3,Uniqlo,1659.9,2025-09-11 17:59:15
3150,Pedigree Common,10,Pedigree,1395.66,2025-09-11 17:59:51
3151,Estee Lauder Memory,6,Estee Lauder,925.69,2025-09-11 17:59:40
3152,Loreal Even,6,Loreal,849.0,2025-09-11 17:59:52
3153,John Deere Thousand,13,John Deere,325.08,2025-09-11 17:59:30
3154,Ikea Structure,4,Ikea,1701.98,2025-09-11 17:59:19
3155,PepsiCo Executive,9,PepsiCo,137.1,2025-09-11 17:59:53
3156,Dyson Sound,4,Dyson,1589.97,2025-09-11 17:59:29
3157,Spalding Best,5,Spalding,1482.63,2025-09-11 17:59:20
3158,Spalding Generation,5,Spalding,1967.1,2025-09-11 17:59:50
3159,Nivea Consider,6,Nivea,1132.71,2025-09-11 17:59:17
3160,3M Rock,12,3M,164.49,2025-09-11 17:59:03
3161,Apple Year,1,Apple,381.31,2025-09-11 17:59:25
3162,Mobil Now,8,Mobil,1092.79,2025-09-11 17:59:37
3163,HarperCollins Live,2,HarperCollins,480.59,2025-09-11 17:59:48
3164,Royal Canin Oil,10,Royal Canin,222.56,2025-09-11 17:59:13
3165,Lego Shake,7,Lego,1228.1,2025-09-11 17:59:06
3166,Casio Heart,11,Casio,724.43,2025-09-11 17:59:18
3167,Castrol Ago,8,Castrol,13.79,2025-09-11 17:59:13
3168,Michelin Rate,8,Michelin,714.91,2025-09-11 17:59:00
3169,Michelin Company,8,Michelin,522.91,2025-09-11 17:59:47
3170,Black+Decker Time,13,Black+Decker,1444.91,2025-09-11 17:59:01
3171,Faber-Castell Gun,12,Faber-Castell,1154.19,2025-09-11 17:59:21
3172,Loreal Car,6,Loreal,1149.13,2025-09-11 17:59:50
3173,Macmillan Catch,2,Macmillan,864.05,2025-09-11 17:59:32
3174,PepsiCo Glass,9,PepsiCo,245.74,2025-09-11 17:59:44
3175,Macmillan Cultural,2,Macmillan,1476.9,2025-09-11 17:59:10
3176,Maybelline Maintain,6,Maybelline,904.48,2025-09-11 17:59:14
3177,Decathlon Stand,5,Decathlon,252.51,2025-09-11 17:59:17
3178,3M Federal,12,3M,296.39,2025-09-11 17:59:29
3179,Black+Decker After,13,Black+Decker,1887.85,2025-09-11 17:59:20
3180,Hill's Short,10,Hill's,597.47,2025-09-11 17:59:30
3181,Penguin Politics,2,Penguin,994.07,2025-09-11 17:59:38
3182,Adidas Hotel,3,Adidas,1546.94,2025-09-11 17:59:19
3183,Yamaha Congress,11,Yamaha,920.07,2025-09-11 17:59:24
3184,Sony Program,1,Sony,1908.05,2025-09-11 17:59:30
3185,Under Armour Daughter,3,Under Armour,1232.46,2025-09-11 17:59:23
3186,Yamaha Other,11,Yamaha,448.77,2025-09-11 17:59:38
3187,Ikea Coach,4,Ikea,1868.22,2025-09-11 17:59:56
3188,Penguin Entire,2,Penguin,251.5,2025-09-11 17:59:26
3189,Pilot Station,12,Pilot,910.83,2025-09-11 17:59:19
3190,Whiskas Must,10,Whiskas,1223.88,2025-09-11 17:59:30
3191,H&M Brother,3,H&M,1699.0,2025-09-11 17:59:09
3192,Nivea Education,6,Nivea,1441.13,2025-09-11 17:58:57
3193,Nerf Situation,7,Nerf,1157.92,2025-09-11 17:59:56
3194,Uniqlo Soldier,3,Uniqlo,1625.31,2025-09-11 17:59:05
3195,Casio Six,11,Casio,906.01,2025-09-11 17:59:33
3196,Puma Difficult,3,Puma,863.5,2025-09-11 17:59:22
3197,Yonex Because,5,Yonex,712.66,2025-09-11 17:59:26
3198,Hasbro Student,7,Hasbro,960.97,2025-09-11 17:59:49
3199,Lego Walk,7,Lego,1501.62,2025-09-11 17:59:47
3200,John Deere Realize,13,John Deere,939.01,2025-09-11 17:59:09
3201,Fisher-Price Unit,7,Fisher-Price,769.49,2025-09-11 17:59:06
3202,Casio Least,11,Casio,1633.37,2025-09-11 17:59:50
3203,Castrol Become,8,Castrol,699.8,2025-09-11 17:58:57
3204,John Deere Maybe,13,John Deere,1142.83,2025-09-11 17:59:36
3205,Gibson Challenge,11,Gibson,1991.4,2025-09-11 17:59:37
3206,Gibson Own,11,Gibson,793.68,2025-09-11 17:59:04
3207,Goodyear Positive,8,Goodyear,641.85,2025-09-11 17:59:11
3208,HP Same,1,HP,820.01,2025-09-11 17:59:05
3209,Staples Money,12,Staples,682.53,2025-09-11 17:59:32
3210,Gibson Many,11,Gibson,837.51,2025-09-11 17:59:43
3211,Dell President,1,Dell,1727.32,2025-09-11 17:59:47
3212,Pedigree Field,10,Pedigree,1907.38,2025-09-11 17:59:00
3213,Sony Small,1,Sony,885.66,2025-09-11 17:59:26
3214,Pilot Forget,12,Pilot,1870.44,2025-09-11 17:59:06
3215,Ikea Tough,4,Ikea,379.3,2025-09-11 17:59:18
3216,Asus First,1,Asus,579.08,2025-09-11 17:59:08
3217,Dell Last,1,Dell,91.49,2025-09-11 17:59:46
3218,Adidas Wear,3,Adidas,1822.94,2025-09-11 17:59:11
3219,Black+Decker Item,13,Black+Decker,635.33,2025-09-11 17:59:25
3220,Staples Whole,12,Staples,669.57,2025-09-11 17:59:15
3221,Fender Responsibility,11,Fender,625.11,2025-09-11 17:59:26
3222,Spalding No,5,Spalding,1935.34,2025-09-11 17:59:27
3223,Simon & Schuster Teach,2,Simon & Schuster,79.71,2025-09-11 17:59:33
3224,Gibson Speak,11,Gibson,1097.84,2025-09-11 17:59:53
3225,Roland Much,11,Roland,228.59,2025-09-11 17:59:14
3226,3M Wish,12,3M,1374.63,2025-09-11 17:59:14
3227,Adidas Sea,5,Adidas,1152.36,2025-09-11 17:59:00
3228,Purina Like,10,Purina,481.37,2025-09-11 17:59:23
3229,Goodyear Paper,8,Goodyear,898.03,2025-09-11 17:59:32
3230,Loreal Notice,6,Loreal,265.75,2025-09-11 17:59:31
3231,Yonex Officer,5,Yonex,477.28,2025-09-11 17:59:14
3232,Royal Canin Moment,10,Royal Canin,1208.72,2025-09-11 17:59:50
3233,Fender Image,11,Fender,1239.62,2025-09-11 17:59:26
3234,Nestle Have,9,Nestle,1717.2,2025-09-11 17:59:25
3235,Nestle Add,9,Nestle,420.07,2025-09-11 17:58:59
3236,Hasbro Player,7,Hasbro,187.44,2025-09-11 17:59:25
3237,Royal Canin Along,10,Royal Canin,339.92,2025-09-11 17:59:27
3238,Faber-Castell Until,12,Faber-Castell,421.97,2025-09-11 17:59:32
3239,Mobil Agency,8,Mobil,1735.26,2025-09-11 17:59:26
3240,Fender Church,11,Fender,363.87,2025-09-11 17:59:13
3241,Michelin Turn,8,Michelin,1645.25,2025-09-11 17:59:30
3242,Apple Memory,1,Apple,122.45,2025-09-11 17:59:50
3243,Black+Decker Fight,13,Black+Decker,1888.26,2025-09-11 17:59:00
