order_id,user_id,total_price,order_date
2690,762,2192.48,2023-01-09 16:33:26
2691,4941,5224.5,2024-06-13 23:53:02
2692,9589,4873.95,2022-07-14 01:02:37
2693,1376,6943.39,2022-02-27 03:49:05
2694,6321,8339.69,2021-02-08 14:19:30
2695,9439,6433.9,2023-09-23 07:26:02
2696,5323,13896.89,2024-12-13 09:41:13
2697,725,2397.7,2021-07-10 06:59:25
2698,5997,10760.86,2021-07-27 19:09:37
2699,8739,8153.24,2021-08-07 14:36:57
2700,1896,6912.75,2021-08-02 07:49:53
2701,9138,1608.52,2022-06-15 09:16:08
2702,1730,6049.76,2023-10-28 01:11:39
2703,7686,8267.07,2024-01-03 07:28:46
2704,1833,6533.66,2022-01-28 13:37:17
2705,1957,3172.09,2025-08-31 23:12:44
2706,980,6457.62,2023-01-30 17:30:36
2707,4137,6204.42,2024-10-13 15:59:49
2708,7592,6928.98,2021-02-12 00:00:18
2709,2173,1593.56,2023-12-30 10:09:09
2710,3006,4675.15,2024-10-16 07:25:40
2711,5967,7632.24,2024-07-13 18:05:26
2712,2191,6683.74,2025-04-27 21:26:58
2713,4301,1990.18,2020-11-17 19:49:54
2714,7584,13192.21,2024-12-20 20:42:08
2715,3305,5700.33,2021-03-21 19:31:20
2716,4288,3396.41,2021-04-30 01:30:17
2717,3687,3503.69,2024-05-08 20:39:57
2718,2858,11727.46,2020-10-27 11:55:55
2719,8653,2695.71,2025-07-13 14:09:49
2720,9265,11035.65,2025-02-17 13:44:10
2721,9973,13004.43,2023-07-31 05:34:01
2722,9913,5832.42,2024-11-09 08:56:20
2723,3472,5990.61,2025-06-20 07:20:47
2724,3852,4477.69,2024-05-31 03:58:52
2725,656,3898.04,2023-06-17 20:41:00
2726,7799,14940.82,2023-04-02 23:46:09
2727,7693,12073.47,2021-04-06 22:30:40
2728,8695,3094.42,2021-04-30 21:25:00
2729,6445,10324.87,2023-06-07 09:32:57
2730,3329,13645.36,2025-01-28 12:45:46
2731,9585,7934.61,2025-04-28 22:51:32
2732,4017,1400.14,2022-06-29 23:23:30
2733,2470,5190.73,2024-07-12 12:32:59
2734,6529,6286.18,2023-08-20 12:45:16
2735,353,1705.54,2025-08-15 20:53:03
2736,3709,5331.91,2024-05-12 01:09:06
2737,8086,12814.11,2025-01-10 11:06:31
2738,7465,7700.7,2023-04-23 05:07:02
2739,9039,9314.24,2021-11-10 09:35:39
2740,1402,4288.7,2025-07-09 13:49:14
2741,4255,10988.12,2022-05-29 23:04:02
2742,9062,5175.27,2022-03-20 03:30:43
2743,5803,7296.7,2025-08-17 06:25:59
2744,9814,3689.78,2022-11-06 06:03:30
2745,7733,14608.4,2020-10-21 12:37:16
2746,8196,10208.32,2024-05-08 07:28:15
2747,3989,10392.84,2020-10-30 13:37:11
2748,7578,3982.85,2025-09-06 13:18:28
2749,5666,7976.82,2020-10-19 04:27:14
2750,1997,5933.61,2025-05-22 22:52:38
2751,5393,3246.07,2023-12-11 10:52:51
2752,5210,8602.5,2025-03-26 03:41:59
2753,3255,8066.59,2022-04-05 11:55:19
2754,8700,8988.22,2024-12-08 07:33:44
2755,281,8470.51,2021-04-24 09:17:19
2756,1070,10705.25,2024-04-23 08:17:06
2757,7176,6377.6,2023-04-04 10:40:13
2758,1678,6085.09,2023-03-31 10:51:26
2759,8441,1910.12,2022-11-09 11:03:04
2760,4299,7090.24,2022-02-07 12:19:04
2761,4513,13177.03,2020-09-18 02:37:12
2762,3409,6597.51,2023-01-29 17:48:30
2763,3728,10773.06,2024-08-20 16:33:47
2764,9602,5094.43,2023-03-31 22:18:50
2765,4326,3794.96,2024-10-02 22:14:19
2766,3131,6393.34,2022-01-03 01:54:10
2767,5318,4115.17,2025-03-25 20:16:40
2768,5728,4635.48,2024-08-03 16:07:56
2769,8689,11167.11,2022-10-11 12:19:06
2770,5977,7764.34,2025-05-13 01:47:27
2771,6491,7769.23,2022-05-19 03:13:23
2772,7359,1448.45,2021-04-26 15:35:17
2773,3293,5014.49,2022-08-10 23:36:56
2774,8826,8320.27,2023-02-24 22:42:39
2775,5728,2504.79,2024-01-28 22:21:53
2776,1787,5405.78,2020-11-22 17:18:18
2777,5156,5694.4,2020-10-12 04:45:26
2778,176,3921.68,2022-03-16 02:14:04
2779,4670,6628.04,2020-11-02 04:06:53
2780,3999,4624.07,2025-04-30 00:11:50
2781,8270,6430.53,2025-06-17 07:47:59
2782,6104,5976.34,2021-02-19 08:24:16
2783,926,12347.33,2025-03-28 03:43:00
2784,2660,6456.8,2025-05-25 07:33:03
2785,252,5496.26,2021-11-14 15:08:51
2786,9247,8426.79,2021-07-08 22:08:59
2787,9176,6172.84,2025-03-27 02:31:56
2788,8776,7356.86,2024-08-27 13:16:19
2789,1245,4027.3,2021-08-25 09:16:44
2790,8034,8430.69,2021-01-30 23:55:37
2791,7071,6940.62,2024-12-24 19:24:33
2792,7890,8801.68,2025-02-03 15:26:51
2793,849,1482.29,2024-09-14 13:25:45
2794,6380,5788.5,2024-12-02 12:20:56
2795,715,13556.92,2022-05-31 10:36:21
2796,1997,2557.01,2024-04-16 23:40:20
2797,7274,2621.8,2022-11-06 08:04:14
2798,2400,14270.38,2025-08-30 13:26:00
2799,6414,12197.37,2023-09-16 07:01:27
2800,8792,15136.66,2022-04-18 04:51:02
2801,2612,5153.38,2020-12-26 21:43:13
2802,1657,2750.94,2021-11-22 02:52:13
2803,9695,6630.33,2024-04-30 02:35:31
2804,774,528.45,2020-09-21 21:46:51
2805,4955,11070.13,2022-10-26 00:29:40
2806,3275,15077.81,2022-04-01 19:06:40
2807,5671,12324.84,2023-05-20 04:33:24
2808,6334,14391.45,2021-09-19 04:24:51
2809,9343,5083.93,2024-11-20 02:19:36
2810,9052,7358.67,2022-11-09 11:27:37
2811,2416,10708.49,2023-12-17 14:18:20
2812,282,7475.22,2021-07-26 13:39:48
2813,846,5415.64,2022-03-19 07:16:32
2814,6244,6529.4,2022-01-16 17:12:13
2815,583,8914.64,2021-05-06 16:52:30
2816,8843,5866.08,2023-11-13 20:34:23
2817,7297,11059.83,2022-10-13 08:13:02
2818,790,6071.36,2023-12-03 20:44:11
2819,5386,6090.43,2023-09-14 03:02:50
2820,1857,5233.02,2022-12-04 09:08:49
2821,8321,13274.82,2023-03-28 04:30:37
2822,8675,4875.23,2025-05-22 01:51:50
2823,7447,8829.66,2023-08-08 20:38:16
2824,5636,4342.99,2022-01-05 17:48:34
2825,9316,10253.37,2023-03-16 19:18:02
2826,8379,4893.13,2020-10-09 10:14:26
2827,9347,3439.64,2025-07-23 15:55:17
2828,2569,4294.39,2022-07-26 06:53:24
2829,7619,4013.49,2024-04-01 19:59:28
2830,2969,1268.36,2022-10-20 03:04:28
2831,1237,663.42,2022-08-23 21:48:10
2832,8106,14082.82,2021-04-30 04:35:41
2833,8292,6914.17,2022-07-06 01:18:46
2834,1687,7379.09,2021-03-30 11:05:21
2835,6808,8577.38,2023-03-15 00:38:07
2836,2331,6255.08,2023-07-06 15:59:25
2837,9579,3089.17,2021-02-01 15:50:44
2838,804,1522.13,2023-12-22 00:14:43
2839,1877,5445.01,2023-04-25 00:52:52
2840,5044,3981.79,2022-10-26 02:13:58
2841,2871,2979.8,2022-04-01 01:19:28
2842,8960,6710.22,2022-12-06 18:09:46
2843,6552,17250.19,2024-12-27 08:38:37
2844,5998,7907.23,2021-08-20 21:24:41
2845,4331,4538.97,2024-04-12 15:35:45
2846,342,14994.31,2023-08-13 17:05:39
2847,1730,6109.58,2022-09-14 06:50:00
2848,8928,4746.49,2021-05-24 07:52:59
2849,79,6961.24,2022-04-24 15:35:01
2850,2494,6763.35,2024-06-12 09:44:41
2851,4321,6873.23,2024-02-20 22:32:33
2852,4565,5069.69,2024-03-13 16:03:00
2853,9161,7827.97,2023-11-08 19:43:51
2854,4258,3275.67,2022-03-19 06:43:12
2855,661,7620.73,2024-09-04 05:28:42
2856,5339,11077.89,2021-02-24 10:37:20
2857,919,12313.95,2022-03-18 10:15:16
2858,6714,3937.39,2022-09-24 07:49:20
2859,9070,3758.52,2020-10-16 07:04:40
2860,2864,1817.28,2022-03-07 03:49:35
2861,4218,2564.14,2025-05-18 10:48:50
2862,8766,2487.14,2023-03-31 19:14:45
2863,7437,8033.02,2023-09-15 20:57:50
2864,3514,5712.51,2023-01-17 16:55:36
2865,7269,7042.73,2022-04-18 05:21:43
2866,3416,860.01,2024-12-22 22:09:16
2867,1896,9005.4,2020-11-21 07:40:06
2868,8809,15266.61,2023-09-01 02:05:06
2869,5064,9328.35,2025-02-06 07:35:38
2870,6433,9772.05,2023-04-11 12:52:10
2871,2788,3932.36,2024-05-18 17:57:45
2872,599,13226.38,2023-07-05 10:16:15
2873,112,4224.5,2025-03-06 12:58:30
2874,5330,14596.16,2025-08-29 08:43:13
2875,8128,7392.62,2020-11-26 06:06:05
2876,5793,1046.83,2024-10-09 01:13:46
2877,3921,3811.03,2021-10-15 15:27:01
2878,7205,5137.05,2025-05-07 16:44:09
2879,4146,4943.43,2023-11-11 00:33:43
2880,7945,7887.54,2024-03-02 16:11:52
2881,6529,11126.49,2024-07-16 11:17:35
2882,7609,5381.7,2023-12-11 19:36:44
2883,3139,6876.93,2021-03-31 01:12:36
2884,115,4128.13,2025-01-11 23:29:18
2885,2167,11160.76,2025-07-23 22:07:01
2886,7608,10736.51,2022-09-19 22:11:30
2887,1454,8957.8,2025-09-10 18:16:27
2888,3589,7674.77,2024-11-13 06:05:15
2889,2906,11179.65,2022-09-26 15:28:28
2890,2680,2612.87,2022-09-19 16:39:03
2891,8513,5926.38,2023-06-12 12:49:33
2892,3078,7294.71,2025-05-08 10:33:55
2893,8388,3789.75,2022-08-13 23:14:48
2894,7500,2218.82,2021-11-29 10:49:48
2895,8729,6205.52,2025-03-15 06:55:42
2896,856,4661.14,2023-09-20 01:49:10
2897,2668,18346.64,2024-07-02 03:04:33
2898,186,9739.03,2023-08-01 02:24:34
2899,9792,4443.18,2025-02-18 02:12:48
2900,8768,9514.82,2021-10-29 15:09:45
2901,3199,11301.47,2020-10-13 17:48:31
2902,8683,10021.73,2023-06-24 06:24:16
2903,8093,4622.09,2025-01-03 13:27:14
2904,1573,4562.66,2024-12-02 05:28:53
2905,7094,8297.84,2023-10-25 22:09:04
2906,1859,9982.98,2020-12-11 00:44:52
2907,1251,11004.39,2024-01-26 17:00:54
2908,3936,2480.33,2024-09-18 20:11:48
2909,3188,3894.27,2022-05-02 09:33:07
2910,2510,2715.02,2022-07-27 12:24:25
2911,5856,1079.08,2020-12-20 00:17:22
2912,3533,3642.57,2021-08-08 13:44:14
2913,7585,5956.39,2020-11-20 06:25:24
2914,2327,6746.68,2020-11-23 18:59:13
2915,8775,10947.98,2023-04-05 11:04:50
2916,9047,5088.24,2022-10-23 03:38:31
2917,9326,9220.6,2022-09-26 22:28:07
2918,6902,12788.89,2025-05-18 20:52:43
2919,3736,9986.87,2024-05-21 13:30:50
2920,853,6885.52,2022-07-29 22:21:38
2921,6748,5562.72,2024-08-04 18:19:07
2922,7992,12346.56,2021-06-21 14:17:36
2923,6993,15926.13,2022-12-26 11:44:03
2924,2191,3437.59,2023-08-20 08:36:45
2925,4076,4911.18,2022-09-16 02:06:28
2926,429,6614.17,2022-08-18 10:04:24
2927,5078,3915.88,2024-01-03 20:22:24
2928,9691,8586.89,2022-08-29 11:09:19
2929,3342,11739.97,2022-06-13 01:41:42
2930,6103,7951.49,2025-01-05 09:43:36
2931,6776,4080.69,2022-11-30 10:31:19
2932,9323,6751.5,2021-10-20 23:47:40
2933,87,5212.78,2024-06-30 07:05:17
2934,8060,6821.97,2024-05-30 13:41:16
2935,8558,8270.44,2022-06-06 11:23:33
2936,7880,5818.19,2025-01-21 14:15:56
2937,1590,5185.21,2024-05-09 08:41:43
2938,5001,6503.3,2022-04-12 00:36:21
2939,6539,11378.69,2024-03-31 18:40:38
2940,4056,3484.77,2022-12-18 10:37:47
2941,517,7288.26,2022-04-16 06:41:15
2942,2730,11555.69,2025-01-28 06:00:39
2943,9695,4407.44,2022-06-07 05:12:18
2944,4814,9392.89,2024-11-17 19:52:03
2945,5280,8098.24,2023-08-23 14:34:35
2946,6285,9810.61,2022-11-13 13:12:28
2947,8007,5619.35,2022-09-05 12:02:45
2948,7474,4497.64,2024-04-17 19:01:53
2949,7784,5863.38,2021-05-09 03:11:35
2950,4026,6453.86,2024-06-02 02:13:56
2951,909,5752.78,2020-10-18 01:13:19
2952,2665,13882.96,2024-07-07 21:34:33
2953,7670,4979.38,2025-04-11 01:39:00
2954,1187,7336.67,2024-07-26 23:20:49
2955,7936,4370.52,2023-08-01 15:35:24
2956,8929,1819.14,2024-09-18 15:22:06
2957,7814,14715.31,2020-10-23 19:19:09
2958,3567,3825.97,2023-11-11 10:04:18
2959,678,4158.05,2022-04-22 10:21:42
2960,2159,4528.4,2023-05-13 23:59:03
2961,1155,2700.0,2023-12-14 22:49:21
2962,9684,12898.06,2024-09-26 03:51:35
2963,2023,9078.04,2024-07-01 05:11:46
2964,6360,4287.27,2022-05-02 20:20:11
2965,294,10359.64,2022-10-11 03:43:36
2966,7476,7877.48,2021-02-10 03:16:01
2967,8538,7650.05,2025-03-31 10:33:45
2968,6438,4804.27,2023-04-15 21:17:58
2969,5569,11071.83,2022-08-16 09:22:20
2970,2801,8761.14,2022-08-02 05:11:02
2971,1645,4354.89,2023-08-05 17:37:40
2972,6881,2174.97,2024-11-21 15:24:07
2973,7824,18493.55,2024-07-22 13:38:13
2974,7938,3649.96,2023-01-12 10:10:36
2975,880,2482.29,2021-04-09 18:07:56
2976,6655,9348.74,2023-01-19 00:40:15
2977,2132,3176.33,2024-08-31 03:57:02
2978,5775,4661.25,2023-06-30 09:49:36
2979,6176,5053.88,2024-01-26 23:21:42
2980,5656,3069.37,2023-02-12 13:29:52
2981,9589,11999.39,2022-07-05 04:42:35
2982,4489,7988.5,2023-02-20 00:37:09
2983,8414,5496.1,2023-06-19 00:19:39
2984,4424,7688.97,2020-10-27 20:38:22
2985,87,9927.35,2024-08-05 02:10:54
2986,7072,5242.27,2022-07-23 18:46:32
2987,6842,7940.99,2025-02-20 06:56:42
2988,5473,11915.15,2023-11-09 05:09:33
2989,1607,5023.43,2022-08-12 21:13:52
2990,3219,10324.02,2025-09-01 19:37:21
2991,4098,2334.04,2022-09-13 01:27:17
2992,9048,6052.75,2022-08-05 15:57:13
2993,129,9307.64,2021-06-24 18:22:28
2994,6634,6762.85,2024-06-30 15:04:19
2995,5434,9468.5,2022-02-03 00:14:58
2996,6480,6031.78,2024-01-18 16:35:46
2997,6891,4713.55,2021-02-11 14:08:39
2998,2655,10857.23,2021-01-19 16:18:13
2999,2175,9852.32,2023-04-29 12:33:02
3000,6300,9378.07,2023-03-21 19:37:51
3001,5601,1929.45,2024-04-07 01:17:12
3002,2823,6398.84,2024-01-10 09:33:14
3003,1353,3651.16,2024-09-03 10:42:09
3004,9392,3030.67,2021-07-02 03:15:53
3005,7764,9946.47,2020-10-08 00:59:55
3006,9100,4157.42,2025-07-15 01:31:11
3007,3015,8916.58,2022-04-13 07:53:52
3008,2096,8999.97,2020-12-17 17:26:02
3009,710,3493.22,2021-08-27 07:34:03
3010,6023,2197.1,2022-12-17 03:28:24
3011,4625,2423.16,2025-08-30 17:31:59
3012,8105,8506.39,2023-04-03 16:33:54
3013,4264,1118.1,2024-04-26 18:38:21
3014,1810,3499.55,2022-02-28 05:17:37
3015,1551,3218.56,2023-09-02 01:58:59
3016,1418,6452.22,2022-03-13 02:58:00
3017,7194,6758.48,2024-04-23 02:46:52
3018,1848,10897.42,2023-08-15 02:59:16
3019,4990,5550.66,2023-08-09 10:23:10
3020,508,1200.68,2021-08-24 03:15:59
3021,1049,6885.35,2023-06-27 06:09:12
3022,1726,8423.36,2022-11-20 16:22:37
3023,8158,5581.77,2022-02-08 13:01:16
3024,9556,7245.03,2023-08-04 11:20:40
3025,9923,4949.02,2023-12-21 15:19:24
3026,6098,3314.12,2024-11-07 22:07:22
3027,6157,3490.11,2024-05-15 21:30:13
3028,7975,7662.81,2025-07-10 06:35:52
3029,8197,12220.26,2023-09-18 19:08:54
3030,206,7851.73,2023-03-27 20:35:00
3031,8331,3469.47,2022-08-29 12:55:25
3032,252,7164.57,2024-07-21 07:10:25
3033,325,11805.21,2024-11-04 11:26:43
3034,6813,12995.01,2020-12-27 14:02:35
3035,3136,1194.02,2022-12-21 05:37:20
3036,3073,8524.23,2023-12-14 10:23:17
3037,5188,9710.37,2024-06-07 13:40:34
3038,3878,8590.34,2022-11-16 11:47:03
3039,6544,3238.05,2024-07-26 02:54:19
3040,9701,6832.33,2025-03-25 02:46:04
3041,4800,6749.72,2024-06-30 14:46:00
3042,4581,8470.05,2023-10-17 04:57:35
3043,6850,3009.38,2022-03-27 05:50:39
3044,2676,3140.88,2022-08-11 16:24:33
3045,9698,9648.49,2021-05-10 14:15:47
3046,3088,6851.76,2025-04-08 02:57:05
3047,3682,6880.69,2024-04-03 16:19:47
3048,8894,2608.0,2020-12-14 08:55:04
3049,2118,6321.83,2021-09-19 00:15:55
3050,1158,6483.81,2023-10-11 23:18:06
3051,1493,8650.31,2020-11-25 21:29:48
3052,5929,7961.57,2021-08-11 10:11:11
3053,7989,1807.51,2023-03-06 04:10:52
3054,2881,3726.56,2022-02-01 07:27:55
3055,3306,8232.96,2025-07-29 23:37:29
3056,6454,3327.77,2025-09-01 03:17:05
3057,847,3460.87,2022-01-15 11:02:00
3058,3685,11042.72,2021-10-10 17:23:14
3059,5105,12794.94,2021-12-08 18:05:45
3060,7757,2187.61,2022-12-25 03:34:37
3061,7480,12626.05,2024-08-25 04:00:49
3062,1692,9850.31,2020-10-27 12:16:21
3063,5628,2339.76,2022-08-14 10:53:30
3064,1437,11673.67,2025-08-06 09:35:04
3065,8204,1749.96,2022-04-20 18:29:03
3066,4113,6011.55,2021-12-15 11:22:04
3067,5719,3343.36,2024-01-16 01:10:54
3068,5466,7003.59,2025-01-27 00:43:32
3069,1369,4464.92,2022-05-06 22:18:24
3070,338,8748.73,2024-12-24 13:57:02
3071,5909,5096.97,2025-05-12 23:37:05
3072,2788,7592.7,2022-07-31 22:03:55
3073,4868,7358.63,2022-07-20 13:54:06
3074,2242,5053.85,2022-11-13 21:23:25
3075,5965,7560.71,2025-02-18 06:06:13
3076,3056,4920.84,2022-11-09 19:28:39
3077,5984,9853.18,2024-12-19 11:01:11
3078,948,3664.28,2021-09-02 02:22:41
3079,1233,8961.06,2025-02-25 23:07:19
3080,4682,4695.61,2024-02-20 14:16:56
3081,6439,7263.88,2020-10-21 14:32:11
3082,6349,3278.5,2024-07-31 00:10:01
3083,9193,5250.33,2023-07-19 08:03:53
3084,6044,8603.17,2024-01-29 00:03:29
3085,7022,11769.77,2024-03-08 18:03:54
3086,7709,4162.38,2024-06-29 02:22:19
3087,5042,2407.54,2025-06-24 11:26:23
3088,7653,12530.95,2021-06-01 05:54:09
3089,5078,9352.73,2024-05-08 00:31:42
3090,7928,7059.61,2022-03-31 06:23:02
3091,1785,10451.86,2024-10-04 00:44:18
3092,304,6506.11,2024-08-24 22:59:24
3093,56,11377.21,2025-06-29 03:25:12
3094,6459,18793.4,2022-04-22 04:43:17
3095,7343,5665.89,2025-05-12 15:13:38
3096,729,7868.14,2023-09-02 02:08:23
3097,4907,5109.78,2025-07-10 18:10:44
3098,5057,17076.49,2021-12-13 11:27:52
3099,1864,7303.24,2024-04-03 18:20:21
3100,3643,7805.96,2021-07-24 21:48:53
3101,3962,9565.11,2024-05-18 06:12:58
3102,8995,11116.27,2022-11-03 16:48:53
3103,6564,8520.45,2021-07-12 21:29:15
3104,2912,5520.83,2021-09-24 16:03:21
3105,8291,4124.19,2022-11-02 08:43:03
3106,1992,8082.06,2021-02-15 07:17:29
3107,3796,5107.52,2021-07-12 23:52:49
3108,1277,10140.1,2020-12-02 18:35:55
3109,3930,2694.54,2021-09-28 01:51:49
3110,7599,1764.31,2022-07-02 21:24:23
3111,5786,12195.92,2024-10-17 05:30:17
3112,3645,4814.52,2021-08-29 00:24:02
3113,7694,6761.19,2025-09-01 10:42:32
3114,4351,5367.2,2023-01-07 23:20:05
3115,418,9941.08,2022-08-14 10:07:38
3116,3940,2178.84,2025-05-16 03:28:10
3117,4933,10881.66,2021-04-13 17:11:14
3118,8059,7553.94,2024-07-21 01:16:08
3119,1359,3632.18,2023-10-12 15:31:08
3120,3062,4815.57,2022-07-05 10:28:10
3121,8288,8191.52,2022-10-02 11:17:00
3122,1443,1141.11,2025-08-15 13:52:52
3123,3600,4115.91,2024-08-10 09:57:48
3124,7092,2824.52,2022-12-03 08:51:10
3125,9129,10702.47,2023-05-18 21:05:02
3126,4817,10296.88,2021-08-05 22:34:41
3127,9142,11064.35,2022-08-22 04:25:37
3128,7480,11224.99,2021-05-10 01:24:44
3129,6261,2611.64,2021-08-25 04:59:29
3130,8707,3778.42,2023-08-10 18:23:19
3131,4859,4265.2,2022-09-03 20:16:21
3132,2188,12599.36,2023-08-06 12:06:00
3133,9741,5150.97,2025-02-20 03:34:56
3134,6607,9499.06,2023-11-22 09:33:13
3135,6376,10058.93,2025-01-04 01:42:21
3136,6198,6115.8,2024-08-14 10:31:53
3137,4372,3505.14,2022-04-29 05:55:17
3138,9753,13170.74,2021-08-06 05:41:09
3139,969,12130.29,2021-04-04 21:51:43
3140,4043,6058.69,2024-02-01 09:54:01
3141,7663,6144.82,2022-02-21 07:06:54
3142,2548,17642.77,2023-09-26 11:16:55
3143,8324,8487.79,2021-11-21 01:52:06
3144,9520,4321.08,2021-02-14 00:02:38
3145,2845,4797.9,2021-07-26 22:24:58
3146,3000,11722.52,2024-11-18 18:37:50
3147,1738,2575.64,2021-02-02 04:00:31
3148,842,4963.38,2022-02-21 20:30:07
3149,5265,14137.29,2023-04-06 14:36:54
3150,6406,8674.8,2021-01-03 12:10:52
3151,3728,11056.47,2024-10-08 08:48:08
3152,4854,2106.23,2024-12-26 13:35:17
3153,2796,6603.56,2023-11-27 11:15:28
3154,4878,6044.79,2025-02-20 14:38:31
3155,7799,4404.46,2021-09-14 16:50:32
3156,503,4039.84,2024-06-10 08:08:42
3157,9574,1689.35,2021-04-25 13:08:56
3158,329,14440.44,2022-06-01 15:33:07
3159,5440,9259.82,2023-11-26 21:07:50
3160,7451,3442.96,2021-01-10 23:24:30
3161,3600,5162.86,2021-11-16 23:39:06
3162,8053,5199.28,2025-04-03 20:47:58
3163,7994,14221.07,2025-01-02 04:29:31
3164,5883,759.36,2024-10-08 12:41:13
3165,2716,2507.49,2022-01-25 13:10:18
3166,4087,7954.3,2022-08-16 23:17:07
3167,3908,15021.36,2022-10-06 06:31:30
3168,6181,9124.57,2024-08-10 15:11:33
3169,10000,1169.79,2021-09-18 03:05:40
3170,2977,6563.53,2023-07-03 12:22:26
3171,4002,6029.47,2023-01-09 20:22:33
3172,3370,1810.22,2023-06-18 06:30:24
3173,5723,4279.85,2024-11-05 01:43:08
3174,9835,5259.1,2021-11-19 01:33:15
3175,2040,16892.42,2024-08-09 19:46:42
3176,7716,18423.83,2025-09-05 09:24:29
3177,3236,7257.24,2022-08-31 00:33:45
3178,912,1745.58,2021-11-28 14:11:27
3179,9750,11033.82,2025-05-29 22:17:41
3180,8199,3308.58,2023-07-10 04:42:15
3181,1656,9183.3,2022-11-05 05:36:35
3182,2519,10363.06,2024-11-23 18:41:52
3183,5749,12111.39,2022-04-28 18:40:07
3184,2035,6156.59,2023-02-15 01:31:46
3185,9841,2838.17,2023-03-09 14:08:11
3186,4450,6146.59,2020-09-30 18:55:34
3187,2215,4720.81,2024-10-07 23:29:01
3188,100,5287.02,2025-08-13 13:25:47
3189,4884,10144.53,2024-04-17 08:11:21
3190,5854,3681.57,2022-11-20 07:03:51
3191,4814,9390.66,2020-11-14 07:48:00
3192,7029,12350.32,2024-08-21 11:55:44
3193,7876,8587.4,2021-06-24 19:02:27
3194,1258,5734.98,2024-02-09 23:03:15
3195,1324,2322.46,2020-12-05 13:27:08
3196,9090,5925.31,2023-11-07 15:54:54
3197,5756,14103.54,2023-07-11 12:02:03
3198,9801,6501.93,2022-04-08 00:43:33
3199,5401,6262.04,2021-04-02 06:57:56
3200,2172,2105.62,2021-03-27 04:45:17
3201,3190,18499.21,2023-11-03 21:58:46
3202,1183,10847.75,2022-05-03 13:07:19
3203,322,4647.63,2023-03-30 06:20:26
3204,2358,5375.97,2023-01-26 05:24:30
3205,7273,1808.76,2023-02-08 14:15:48
3206,9806,1411.45,2020-12-20 12:43:16
3207,5598,12397.35,2024-06-06 02:52:11
3208,5678,7341.83,2023-09-27 14:36:19
3209,5589,14875.16,2021-07-02 17:13:20
3210,5680,7493.45,2022-08-20 18:29:12
3211,4184,12176.84,2023-09-03 04:22:44
3212,5736,4891.52,2023-07-16 16:49:30
3213,9479,5798.15,2024-01-14 04:46:13
3214,1923,6593.24,2024-03-09 09:42:58
3215,2407,12763.8,2023-07-31 15:53:28
3216,6390,8433.44,2023-04-13 08:49:14
3217,1576,6146.8,2022-03-09 00:14:45
3218,6332,13658.75,2020-12-16 22:18:56
3219,6348,6069.78,2025-04-22 21:15:46
3220,6899,6580.94,2021-07-13 17:02:57
3221,9448,3959.93,2025-01-30 08:58:22
3222,6290,3579.8,2024-12-12 17:13:43
3223,1621,9696.86,2022-11-21 22:26:14
3224,5105,4562.88,2022-09-05 07:03:14
3225,1177,5947.93,2021-09-05 22:16:46
3226,5833,4518.87,2023-05-21 05:22:38
3227,9792,5347.11,2024-07-04 08:01:33
3228,7736,10974.39,2022-03-18 12:51:57
3229,3443,11137.78,2020-12-21 11:13:53
3230,7855,5161.0,2021-09-12 06:44:42
3231,7418,10195.51,2020-11-12 10:04:09
3232,1309,11214.0,2021-06-08 21:53:36
3233,1494,3923.98,2021-12-11 00:53:01
3234,550,5779.53,2022-02-07 19:56:08
3235,81,7399.95,2024-05-03 01:01:22
3236,1240,5567.98,2020-09-26 14:40:17
3237,184,5993.46,2024-03-16 02:53:06
3238,7894,8667.71,2025-01-30 07:45:45
3239,8136,4930.81,2024-08-10 16:34:26
3240,5752,2719.52,2021-10-25 20:15:07
3241,5979,3784.86,2022-01-23 00:16:24
3242,2198,192.51,2023-06-25 06:27:50
3243,1800,9609.19,2025-03-13 13:45:21
3244,8954,3888.91,2022-09-24 18:33:50
3245,7519,9648.39,2021-12-11 13:44:00
3246,1753,6075.42,2024-01-25 23:02:34
3247,5511,4919.85,2022-06-04 15:44:09
3248,8906,4701.71,2020-11-08 19:49:32
3249,2666,4281.12,2024-02-16 06:16:43
3250,4551,7089.15,2025-06-20 14:51:52
3251,1764,10561.21,2024-07-22 09:52:49
3252,137,6545.93,2022-06-07 11:21:19
3253,9404,2014.46,2023-05-25 13:56:53
3254,8500,7526.66,2023-12-12 18:51:33
3255,4623,6901.4,2024-06-29 17:28:18
3256,9866,9532.3,2021-05-12 08:19:10
3257,3739,12211.77,2020-10-24 01:05:08
3258,8701,5967.55,2024-07-16 16:35:44
3259,4196,7630.99,2021-10-03 04:47:40
3260,3159,11299.67,2022-10-28 01:36:10
3261,6044,11113.03,2021-05-19 22:51:20
3262,1419,8262.87,2025-01-14 22:25:35
3263,8756,5218.74,2024-11-27 00:54:15
3264,8275,3203.29,2024-06-17 01:06:35
3265,6696,5672.29,2024-04-13 16:12:35
3266,9928,7271.43,2023-07-18 03:39:26
3267,5916,8092.54,2021-06-26 19:37:42
3268,5209,4369.4,2023-03-05 17:15:55
3269,3135,8725.93,2021-05-06 18:02:05
3270,4587,13641.32,2020-12-15 01:16:09
3271,4117,10035.7,2024-12-24 11:24:54
3272,7428,11122.5,2021-07-19 13:44:10
3273,4481,7529.52,2024-11-27 05:11:10
3274,3937,4965.94,2025-01-10 18:54:36
